name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
MedTING,www.mdpixx.com,"MDPixx is a platform for doctors to post, review, comment medical images/videos and clinical cases with associated images. MDPIxx allows doctors to have a space to store medical images, and images are then evaluated by the medical community. Images are also open to public view and review by any internet user (potential patient).",,true,,,"undergrad-edu: 
last-name: Cabrer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Miguel
email: 
",,"Professional Knowledge Exchanges, "
Intercomponentware AG,www.icw-global.com,"Intercomponentware AG´s network existing systems, make seamless communication across sector boundaries possible. With their eHealth solutions, administrative and medical processes in the health care sector can be connected with each other to the benefit of everyone involved. The company is based in Germany.",,true,,,"undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Odenwald
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Vice President
first-name: Thomas
email: 
",,"Self Management tools , Data Utility Layer, B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, Professional Knowledge Exchanges, "
Healthline Networks,www.healthline.com,"Healthline Networks powers intelligenthealth search, advertising and content services to a growing network of publishers,advertisers, destination sites and health plans. ",,true,,,"undergrad-edu: 
last-name: Shell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: West 
email: 

undergrad-edu: 
last-name: Stephens
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and COO
first-name: Dean
email: 
",,"Search, Content, Provider Search, Self Management tools , Personal health assessments , B2B Decision Support Analytics, B2B--Administrative Tools, Professional Knowledge Exchanges, Wellness, "
iMedExchange,www.imedexchange.com,"iMedExchange´s state-of-the-art platform helps their members connect with relevant information, unique opportunities and each other in an extremely time efficient manner.",,true,,,"undergrad-edu: 
last-name: Gonsalves
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Marketing
first-name: Tina 
email: 

undergrad-edu: 
last-name: Arthur
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Tobin
email: 

undergrad-edu: 
last-name: Gonsalves
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Marketing
first-name: Tina 
email: 

undergrad-edu: 
last-name: Gonsalves
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Marketing
first-name: Tina 
email: 
",,"Professional Knowledge Exchanges, "
Ozmosis,www.ozmosis.com,"Ozmosis is an online Medical Knowledge Exchange. Ozmosis aggregates the collective wisdom and experience of its physicians and transforms individual insights into trusted knowledge for its members, providing physicians a place where they can turn daily for trusted and reliable clinical, practice management and health policy information.",,true,,,"undergrad-edu: 
last-name: Selzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder & CEO
first-name: Joel
email: 

undergrad-edu: 
last-name: Bhan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder, Chief Medical Officer
first-name: Jason
email: 
",,"Professional Knowledge Exchanges, "
UpToDate,www.uptodate.com/patients ,"UpToDate publishes clinical information for use by clinicians and patients at point of care. Over 4,400 expert clinicians function as authors, editors and peer reviewers and over 400,000 clinical users provide feedback and questions to the editorial group.",,true,,,"undergrad-edu: 
last-name: Gervais 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Patient Information 
first-name: Julie 
email: 

undergrad-edu: 
last-name: Basow
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and Editor-in-Chief
first-name: Denise 
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Medguidelines.org,www.medguidelines.org,"Medguidelines.org is a website providing healthcare professionals with access to evidence-based guideline recommendations and research.  Information is rated, graded, classified and linked.",,true,,,"undergrad-edu: 
last-name: Nelson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Steven
email: 
",,"Content, Professional Knowledge Exchanges, "
Medpedia,www.medpedia.com,"The Medpedia Project is a long-term, worldwide project to evolve a new model for sharing and advancing knowledge about health, medicine and the body among medical professionals and the general public. Medpedia provides a free online technology platform that is collaborative, interdisciplinary and transparent. Currently the sites offers customizable professional networks for organizations, communications tool for working groups and associations, clinical referral network,professional address books for colleagues of all disciplines,as well as knowledge sharing and communications tool for people with similar medical interests.",,true,,,"undergrad-edu: 
last-name: Currier
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and Chairmain
first-name: James
email: 
",,"Content, Professional Knowledge Exchanges, "
SNPedia,www.snpedia.com,"SNPedia is a wiki investigating human genetics. They share information about the effects of variations in DNA, citing peer-reviewed scientific publications. Promethease is a tool to build a report based on SNPedia and a file of genotypes. Customers of testing  services (23andMe, deCODEme, Navigenics) can use it to learn more about their DNA. ",,true,,,"undergrad-edu: 
last-name: Cariaso
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Bioinformatics
first-name: Michael
email: 
",,"Content, Professional Knowledge Exchanges, "
doc2doc,http:doc2doc.bmj.com/,doc2doc is an international physician online community owned and organized by the BMJ group.,,true,,,"undergrad-edu: 
last-name: Levy
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Simon
email: 
",,"Professional Knowledge Exchanges, "
Health Informatics Society of Australia,http:www.hisa.org.au/,HISA is a scientific society for health informaticians and those with an interest in health informatics.,,true,,,"undergrad-edu: 
last-name: Margelis
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: George
email: 
",,"Professional Knowledge Exchanges, "
Biomed Central,http:www.biomedcentral.com/,Publisher of 207 peer-reviewed open access journals,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Content, Professional Knowledge Exchanges, "
HealthInsight,www.healthinsight.com,HealthInsight offers value-based plans to reduce health care costs by encouraging individuals to play an active role in the management of their health.,,true,,,"undergrad-edu: 
last-name: Watson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Martin
email: 

undergrad-edu: 
last-name: Rahm
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Janice
email: 
",,"Provider Search, Content, Coaching and Advisory Services, Self Management tools , B2B Decision Support Analytics, Patient-provider communication, B2B--Administrative Tools, Professional Knowledge Exchanges, "
CollabRx,www.collabrx.com,"CollabRx builds and operates Virtual Biotechs for foundations and patients who urgently seek cures for their diseases. For physicians and their patients, CollabRx offers a personalized Virtual Biotech service called CollabRx ONE. CollabRx was incubated by VC collaborative Commerce.net",,true,,,"undergrad-edu: 
last-name: Shrager
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Jeff
email: 
",,"B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Medisyn Systems,www.medisyn.com,"Medisyn Systems is a secure, logically connected information network for clinicians, and a data repository for patient health records.",,true,,,"undergrad-edu: 
last-name: Dussia
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Evan
email: 

undergrad-edu: 
last-name: Dussia, II, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman
first-name: Evan
email: 
",,"Data Utility Layer, Professional Knowledge Exchanges, B2B--Clinician Workflow, "
HealthSpottr,healthspottr.com/,"HealthSpottr is a  private network of health professionals, entrepreneurs, investors,business– and thought–leaders who are committed to healthcare transformation.",,false,,,"undergrad-edu: 
last-name: Hawn
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Carleen
email: 
",,"Content, Professional Knowledge Exchanges, "
Healthways,www.healthways.com,"Healthways offers comprehensive solutions that improve well-being, decrease healthcare costs, enhance performance and generate economic value.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Personal health assessments , Self Management tools , Wellness, Coaching and Advisory Services, Content, Search, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Krames,https:www.krames.com,"Krames develops effective, user-friendly tools that promote healthy lifestyles, improve productivity, educate patients and consumers, enhance the efficiency of healthcare services and reduce healthcare costs. ",,true,,,,,"Search, Content, B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , Professional Knowledge Exchanges, "
MedicalPlexus,http:medicalplexus.com/,"MedicalPlexus is a restricted-access network in which doctors and life science researchers can connect, interact, and share their work.",,true,,,"undergrad-edu: 
last-name: Sands
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder
first-name: Michael
email: 
",,"Professional Knowledge Exchanges, "
MedTrust Online,www.medtrust-online.com,MedTrust Online is the provider of knowledge for the diagnosis and treatment of challenging cancer cases for oncologists. Its product ONCOCENTRIC™is a physician-to-physician communication and informatics system for practicing oncologists with an audience of over 7000 oncologists.,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Professional Knowledge Exchanges, "
MyPACS.net/McKesson,http:www.mypacs.net/,"MyPACS.net is a free service offered to the international radiology community by McKesson Medical Imaging Group as a result of the McKesson acquisition of Vivalog LLC in May 2008.MyPACS.net allows clinicians tp share radiological images, cases and other clinical knowledge through the use of content management technology. ",,true,,,"undergrad-edu: 
last-name: Jakobovits
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Creator/VP Solution Line Mgmt
first-name: Rex
email: 
",,"Professional Knowledge Exchanges, "
QuantiaMD,,QuantiaMD has multimedia presentations from physicians on the most critical clinical and performance issues in medicine. ,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Professional Knowledge Exchanges, "
Radrounds,www.radrounds.com,Radrounds is a professional network focused on radiology and medical imaging.,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Professional Knowledge Exchanges, "
Sermo,www.sermo.com,"Sermo is the largest online physician community in the US, with more than 100,000 physician members.  Members can collaborate on difficult cases, share clinical observations and exchange insights about drugs, devices and clinical issues",,true,,,"undergrad-edu: 
last-name: Palestrant
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Daniel 
email: 
",,"Professional Knowledge Exchanges, "
Spineconnect,spineconnect.syndicom.com/sc/login.page,"Spineconnect is web-based community forum for surgeons to ask questions of their peers and to discuss post-clinician or radiographic test results for treatment and surgical discussions. Users can upload images and case descriptions to discuss a surgical plan, unique surgical variables, or other information with the XLIF community, enabling successful integration of the technique within their practices.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Professional Knowledge Exchanges, "
The Doctor......s Channel,www.thedoctorschannel.com,"The Doctor’s Channel is a website that allows doctors to learn from each other through short one- to two-minute streaming video clips designed to get to the point, with insights and opinions from experts in 35 different specialties, as well as community and lifestyle features that help doctors stay on top of the latest news, ideas and information.",,true,,,"undergrad-edu: 
last-name: Best
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: David
email: 
",,"Content, Professional Knowledge Exchanges, "
WebMD,http:www.webmd.com,"WebMD is one of the best known health and medical content networks on the Web. It includes WebMD for consumers, Medscape for professionals, and WebMD Health Services, which supplies consumer tools and data integration services for health plans and employers.",,true,,,"undergrad-edu: 
last-name: Gattinella
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Wayne 
email: 
",,"Patient/Consumer Communities, Professional Knowledge Exchanges, Content, Provider Search, Personal health assessments , Self Management tools , Data Utility Layer, "
Within3,www.within3.com,"Within3 provides professional networking sites exclusively for health and life science practitioners to find, connect and collaborate with the right colleague. It hosts these communities on behalf of hospitals and professional societies.",,true,,,"undergrad-edu: 
last-name: Hill
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Lance
email: 

undergrad-edu: 
last-name: Tunstall
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: George Tunstall Senior Vice President, Sales 
first-name: George
email: 

undergrad-edu: 
last-name: Broad-Crawford
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President and Chief Technology Officer
first-name: Anthony
email: 

undergrad-edu: 
last-name: Bennett
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Richard O. Bennett Chief Administrative Officer and Secretary
first-name: Richard O.
email: 

undergrad-edu: 
last-name: Chiang
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Experience Officer
first-name: Faith
email: 
",,"Professional Knowledge Exchanges, "
Doctors.net.uk,www.doctors.net.uk,"Doctors.net.uk is the largest online professional network for UK doctors. Over 175,000 UK doctors use the services each week for clinical information, collaboration online and professional development. ",,true,,,"undergrad-edu: 
last-name: Ringrose
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Director, Medical Communities
first-name: Tim
email: 
",,"Professional Knowledge Exchanges, "
MedWorm,www.medworm.com,"MedWorm is a search engine, directory, RSS news feed provider and discussion forum based on nearly 7,000 authoritative medical RSS feeds. It is used by medical professionals  worldwide as a resource for current medical awareness.",,true,,,"undergrad-edu: 
last-name: Dolan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MedWorm Founder
first-name: Frankie
email: 
",,"Content, Professional Knowledge Exchanges, "
Zorgbeheer,www.zorgbeheer.be,"The Zorgbeheer platform is mainly targeted towards collaboration between carehome owners in Belgium It provides a private online VIP-room and aggregates news about organizing elderly care and aging on the public part of the website. The Zorgbeheer platform started in 2006, and now has 107 members  in the VIP room, which represents 10% of all carehomes in Flanders.",,true,,,"undergrad-edu: 
last-name: Collet
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Bart
email: 
",,"Professional Knowledge Exchanges, "
ABCDENT,www.eugenol.com,EUGENOL is a French language professional community for Dentists.fhdfhdh,,false,"date: 
partnership: 
description: 
name: 

date: 
partnership: 
description: 
name: 
","date-launched: 
product: 
description: 
name: 
","undergrad-edu: 
last-name: 
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: ravi
email: rshakyawar@systematixtechnocrates.com
",,"Professional Knowledge Exchanges, "
INSERM,www.orpha.net,INSERM is a portal for rare diseases and orphan drugs ,,true,,,"undergrad-edu: 
last-name: Ayme
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Research
first-name: Segolene
email: 
",,"Search, Content, Clinical trials search , Provider Search, Self Management tools , B2B--Administrative Tools, Professional Knowledge Exchanges, Coaching and Advisory Services, "
Webbeteg,www.webbeteg.hu,"Webbeteg has portfolio of branded and white-labeled content portals aimed at patients, and physicians in Hungary. These include the largest patient education and health communication portal www.webbeteg.hu, its teenager version www.kamaszpanasz.hu and the physicians...... site www.drportal.hu, Clients include sanofi-aventis, Pfizer, Servier and TEVA.",,true,,,"undergrad-edu: 
last-name: Gyarmati
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Gabor
email: 
",,"Patient/Consumer Communities, Content, Professional Knowledge Exchanges, "
NEUROSURGIC.com,www.neurosurgic.com,NEUROSURGIC.com is a global web-based community for neurosurgeons. It promotes networking between neurosurgeons and others with an interest in neurosurgery and helps members stay updated on various neurosurgical issues. It also provides a spectrum of useful resources for the busy neurosurgical clinician.,,true,,,"undergrad-edu: 
last-name: Skoglund
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Thomas
email: 
",,"Professional Knowledge Exchanges, "
Human Health Project,www.humanhealthproject.org,"HHP is a free online Integrative Medicine social network of medical professionals offering case submission, commenting and feedback / patient outcomes service. ",,true,,,"undergrad-edu: 
last-name: Harrington
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Phil
email: 

undergrad-edu: 
last-name: Harrington
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Phil
email: 
",,"Professional Knowledge Exchanges, "
ADVOConnection,www.advoconnection.com,"AdvoConnection is a directory service where patients and caregivers can go to find the kind of help they need (medical, navigation, billing help, doulas, midwives, patient advocates, etc).members.AdvoConnection.com is a membership site offering business and marketing support for the advocates themselves. The organization is run by .....Every Patient......s Advocate"", Trisha Torrey",,true,,,,,"Provider Search, Professional Knowledge Exchanges, "
Quantros,www.quantros.com,"Quantros provides data management, decision support analytics, and clinical business software for health care safety and risk management, quality and performance improvement, outcomes monitoring and accreditation and compliance. Quantros also hosts an online community for health care professionals focused on quality and outcomes.",,false,,"date-launched: 
product: 
description: Clinical Cafe (www.clinicalcafe.com) is an online community for health care professionals working in patient safety, quality of care and regulatory compliance. 
name: Clinical Cafe
","undergrad-edu: 
last-name: Novack
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Marketing Communications Director
first-name: John
email: 
",,"B2B--Administrative Tools, Professional Knowledge Exchanges, "
Spigit,www.spigit.com,"Spigit creates idea management software targeted at hospitals and insurance provides. The Spigit platform is designed to tap into the collective intelligence of an organization using incentives, idea graduation, idea trading and real-time analytics.",,false,"date: 
partnership: 
description: Strategic Decisions Group (SDG)
name: 
",,"undergrad-edu: 
last-name: Tso
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Marketing
first-name: Richard
email: 
",,"Professional Knowledge Exchanges, Consultant/Tech Services, "
