name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
Satyrne Medical,,Engineering analysis and new innovative medical devices.  ,,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President Sales and Marketing
first-name: 
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President Sales and Marketing
first-name: 
email: 
",,"Other, "
The Ontario HIV Treatment Network,www.ohtn.on.ca,"The Ontario HIV Treatment Network is a collaborative network of researchers, health service providers, policy makers, community members and people with HIV who work together to promote excellence and innovation in HIV treatment, research, education in Ontario.",,false,,,"undergrad-edu: 
last-name: Fisher
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Information Technology
first-name: Mark
email: 

undergrad-edu: 
last-name: Fisher
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Information Technology
first-name: Mark
email: 
",,"Other, "
UC Berkeley School of Information,www.ischool.berkeley.edu,"In our proposed architecture, patients will passively acquire 'observations of daily living' using Continua Alliance certified devices including weight scales and pedometers, as well as a Cypak 'Report Card' to record Gastrointestinal Symptoms.  After passing through a middleware solution provided by IBM and Google, the data will be presented in a rich, game-like Adobe Flex application designed to display trend lines and data points in a game like interface, as patients progress over time.    The stated goal of Crohnology.MD is to visually enhance the patient narrative, by presenting patient observations in a structured, shareable and visually compelling way that answers the all important question: ""How does the patient feel?""    Crohnology.MD has developed an innovative proposal in conjunction with a trio of grant 'graft on' partners including IBM, Google, and IDEO, who have collaborated to architect a proposed open source health care information service system that allows patients to record and widely share their 'observations of daily living'.  Observations of Daily living can include weight, pain, fatigue, nausea, and various gastrointestinal symptoms relevant to Crohn's disease. ",,false,,,"undergrad-edu: 
last-name: Kirienko
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Student at UC Berkeley/Project Director
first-name: Nikolai
email: 

undergrad-edu: 
last-name: Kirienko
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Student at UC Berkeley/Project Director
first-name: Nikolai
email: 
",,"Other, "
WorkHealthOne,www.workhealthone.com,"WorkHealthOne (WH1) combines Direct Practice Primary Care (capitated, monthly retainer fee) with high deductible health insurance and health savings accounts enabling employees to manage health risk the way they manage risk for loss of other things of high value. ",,false,,,"undergrad-edu: 
last-name: Morris
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder, CEO
first-name: Peter
email: 

undergrad-edu: 
last-name: Morris
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder, CEO
first-name: Peter
email: 
",,"Other, "
ActiveForever Health Product Innovations,www.activeforever.com,"The art of connecting the consumer with the healthcare provider with confidence, in the least complicated fashion is a daunting task.  Erika Feinberg, a very colorful veteran of the technology industry, entering the healthcare marketplace only 6 years ago, questions the system and does things her own way.ActiveForever is all about the cash paying customer who is making a decision",,false,,,"undergrad-edu: 
last-name: Feinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Erika 
email: 

undergrad-edu: 
last-name: Feinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Erika 
email: 

undergrad-edu: 
last-name: Feinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Erika 
email: 

undergrad-edu: 
last-name: Feinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Erika 
email: 
",,"Other, "
AmeriChoice,,Medicaid plan owned by United Healthgroup,,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Other, "
Arizona Health-e Connection,www.azhec.org,"Initially leading Arizona......s statewide non-profit effort to establish health information infrastructure that will allow a future of consumer-driven and focused businesses and services to flourish, AzHeC is now a not-for-profit organization whose mission is to lead Arizona's establishment of health information exchange (HIE), and adoption of health information technology (HIT).  ",,false,,,"undergrad-edu: 
last-name: Tritle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Bradley
email: 

undergrad-edu: 
last-name: Tritle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Bradley
email: 

undergrad-edu: 
last-name: Tritle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Bradley
email: 

undergrad-edu: 
last-name: Tritle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Bradley
email: 

undergrad-edu: 
last-name: Tritle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Bradley
email: 
",,"Other, "
Avantpage Translations,www.avantpage.com,"Avantpage Translations provides translations services for medical, healthcare and other industries. The translation of vital documents into one or more threshold languages is an integral part of the Language Assistance Plan for California Health Plans. Avantpage......s services ensure that companies are fully compliant with regulations and positioned to gain market share with minority populations in California and the rest of the US.",,false,,,"undergrad-edu: 
last-name: Miguel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Luis
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: Miguel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Luis
email: 

undergrad-edu: 
last-name: Miguel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Luis
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: Miguel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Luis
email: 
",,"Other, "
Bayer Schering Pharma General Medicine,www.bayerhealthcare.com,Commentator:- The role of the pharmaceutical industry in Health. German webpage,,false,,,"undergrad-edu: 
last-name: Starnes
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Head of Digital Marketing & Sales
first-name: Len
email: 
",,"Other, "
Heal n Cure,www.healncure.com,"HealnCure is a medical clinic specializing in Bariatric Medicine, also known as Medical or Physician Supervised Weight Loss. ",,false,,,"undergrad-edu: 
last-name: Malhotra
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Medical Director
first-name: Meena
email: 

undergrad-edu: 
last-name: Malhotra
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Medical Director
first-name: Meena
email: 
",,"Other, "
Office of Vermont Health Access,hcr.vermont.gov,"Vermont is in the fifth year of development (and third year of implementation) of a statewide HIE network (or RHIO). That work is being done, primarily through the state funding noted above, by VITL (Vermont Information Technology Leaders), in collaboration with the Vermont Department of Health, the Vermont Department of Information and Innovation, and the Vermont Blueprint for Health, with the coordination of the Office of Vermont Health Access & Health Care Reform.    The Vermont legislature and executive share a clear vision for bringing enhanced communication, care coordination, and ""systemness"" to Vermont's health care delivery system. HIT and HIE are key to that effort, but the technology alone is not sufficient to success in achieving our vision.  We understand that the human beings (patients and providers) must be equally engaged and comfortable in this transformation of practice.  Because of the emphasis Vermont has placed on primary care (and the expansion of a sophisticated Medical Home, community care coordination, multi-payer reimbursement model), our HIT & HIE is being built from the ground (patient and provider) up, addressing issues of patient privacy and confidentiality and access to and control over their own data as a critical first step.  ",,false,,,"undergrad-edu: 
last-name: Blair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Assistant Director of Health Care Reform
first-name: Hunt
email: 

undergrad-edu: 
last-name: Blair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Assistant Director of Health Care Reform
first-name: Hunt
email: 

undergrad-edu: 
last-name: Blair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Assistant Director of Health Care Reform
first-name: Hunt
email: 

undergrad-edu: 
last-name: Blair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Assistant Director of Health Care Reform
first-name: Hunt
email: 

undergrad-edu: 
last-name: Blair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Assistant Director of Health Care Reform
first-name: Hunt
email: 
",,"Other, "
Society for Rural Development and Empowerment,www.srdenetwork.org,"SFRDE is a non profit making, non- governmental organization whose programs and activities centers on building a  global healthy society where all men and women are fully empowered and developed, with special focus on rural population of the poor nations of Africa, Asia and South America.",,false,,,"undergrad-edu: 
last-name: Edozie
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr
first-name: Francis
email: 

undergrad-edu: 
last-name: Edozie
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr
first-name: Francis
email: 
",,"Other, "
National Coalition for Health Integration,nchiconnect.org,"The National Coalition for Health Integration (NCHI) is a public-private, non-profit organization whose mission is to support the development of the organizational infrastructure, partnership networks and platform technologies needed to manage and exchange biomedical data on a national scale.",,false,,,"undergrad-edu: 
last-name: Tavitian
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Katherine
email: 

undergrad-edu: 
last-name: Tavitian
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Katherine
email: 
",,"Other, "
San Diego County Medical Society Foundation,www.sdcmsf.org,"The San Diego County Medical Society Foundation has launched Project Access San Diego, which is a donated network of healthcare services for the medically underserved.   Project Access partners with healthcare providers (including physicians, hospitals, imaging centers, etc) to provide free care to the working poor.  ",,false,,,"undergrad-edu: 
last-name: Bailey
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Kitty
email: 

undergrad-edu: 
last-name: Bailey
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Kitty
email: 
",,"Other, "
Jiffy Health,(in progress),"Jiffy Health is a radically convenient form of primary care for basically healthy people in big cities.  This network of upscale clinics is designed for insured, higher-income people in their 20s to 40s, as well as their kids.  ",,false,,,"undergrad-edu: 
last-name: Naylor
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Sandy
email: 

undergrad-edu: 
last-name: Naylor
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Sandy
email: 
",,"Other, "
Lucine Biotechnology,www.lucinebiotech.com,"Lucine Biotechnology is developing salivary diagnostics for an array of women and maternal health conditions. The company goal is to bring POC hormone testing into clinical practice. As part of the plan, Lucine will be developing an integrated, web-based community/participatory research program so that women can take control of their health and also, the direction of women......s health research.  ",,false,,,"undergrad-edu: 
last-name: Marrs
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Chandler 
email: 

undergrad-edu: 
last-name: Marrs
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Chandler 
email: 
",,"Other, Stealth/Not Launched, "
dr sean o......grady,www.drseanogrady.com ,Provider offering virtual and in person services. ,,false,,,"undergrad-edu: 
last-name: O'Grady
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Sean
email: 
",,"Other, "
Trillian Ltd,NA,"The company's products and services are aligned with the 'care closer to home' agenda. That means enabling the staff to conduct tests, treatments and follow up in primary care as opposed to secondary and in the home as opposed to primary care.  This disruptive innovation is unlikely to come from Philips and GE of this world. The history of innovation shows that is unlikely. It will come from companies such as ours.  The company plans to offer products and services in the area of Telecardiology, Teledermatology, Telepediatrics etc to enable the disruption. There is a long list of health areas where this is applicable.",,false,,,"undergrad-edu: 
last-name: Patil
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director
first-name: Chandu
email: 

undergrad-edu: 
last-name: Patil
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director
first-name: Chandu
email: 
",,"Other, Consultant/Tech Services, "
Stichting Innovatie Projecten,www.stipoiz.nl,Stichting Innovatie Projecten is a foundation which focused on helping IT companies with financing innovative applications in healthcare in the Netherlands. The foundation currently has 90  IT companies in our database and is managing 50  IT projects.  Its intention is to get to standards in Health 2.0 environment so that we will have interoperability between applications. ,,false,,,"undergrad-edu: 
last-name: van loosbroek
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: president
first-name: marcel
email: 
",,"Other, "
G2 Direct and Digital (Grey),g2.com,"I would love to talk about how to get great creative through the soul-crushing machinery of the Pharma industry. Our Wellness group is only a few years old, but has been growing steadily and bringing some great 2.0 functionality to the space. We've been able to get some amazing work out there, through gaming the system and finding strong supporters within the pharma companies. I've recently spoken on a creative panel at the ePharma Summit as well.As an example, here are some sites we've created:www.pfizer.comwww.raliving.comwww.actonel.com",,false,,,"undergrad-edu: 
last-name: Gaffin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Group Creative Director
first-name: Bryan
email: 

undergrad-edu: 
last-name: Gaffin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Group Creative Director
first-name: Bryan
email: 

undergrad-edu: 
last-name: Gaffin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Group Creative Director
first-name: Bryan
email: 
",,"Other, Consultant/Tech Services, "
Norton Healthcare,www.nortonhealthcare.com,Norton Healthcare is Kentucky......s largest healthcare system with more than 40 locations. Their website contains doctor search and a medical library.,,false,,,"undergrad-edu: 
last-name: Cashon
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: eBusiness Technical Analyst
first-name: Natalie
email: 
",,"Other, "
Education Health and Society Foundation,www.globalalliancesms.org,"The Education Health and Society Foundation aims to carry out education, interventional and research programmes on the common area of these three disciplines.The foundation launched the GSMSA: the Global Self Management Support Alliance, an international initiative to promote Patient and Family Empowerment worldwide through the Web 2.0 platform. GSMSA is an effort to make the NewHealthpartnership.org Project international. ",,false,,,"undergrad-edu: 
last-name: Serrano
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: The e-Global Self Management Support Collaborative
first-name: Manuel
email: 
",,"Other, "
Blue Shield of California,www.blueshieldca.com,"Modernizing e-channels for health care - how to innovate without reinventing the wheel- Health care service companies are facing a changing landscape: rising health care costs, online brokers, consumer driven health care, health ",,false,,,"undergrad-edu: 
last-name: Chatterjee
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Director of eCommerce Solutions
first-name: Sanjay
email: 
",,"Other, "
Medtronic,http:www.medtronic.com,"I would be interested in presenting our patient's experience funnel in the field of chronic diseases.This funnel basically outlines the different key steps that a patient will experience when diagnosed with Type 1 diabetes.The framework is composed of 5 linear steps going from Symptoms, Diagnosis, Treatment, Management ",,false,,,"undergrad-edu: 
last-name: Mark
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Principal IT Technologist
first-name: Scott
email: 

undergrad-edu: 
last-name: Mark
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Principal IT Technologist
first-name: Scott
email: 

undergrad-edu: 
last-name: Mark
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Principal IT Technologist
first-name: Scott
email: 

undergrad-edu: 
last-name: Talagrand
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior eMarketing & Health Communication Specialist
first-name: Yoan
email: 
",,"Other, "
Li Ka Shing Knowledge Institute University of Toronto,www.stmichaelshospital.com/knowledgeinstitute/index.php,"The Li Ka Shing Knowledge Institute of St. Michael’s is home to researchers, educators, and clinicians making new scientific discoveries, generating novel therapies, developing innovative training programs, and helping translate knowledge into practice.",,false,,,"undergrad-edu: 
last-name: Evans
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Health Media & Innovation Lab
first-name: Mike
email: 
",,"Other, "
Triveris,www.triveris.com,Triveris is a health technology and services provider which is using its technology to create value-based health plans under the Health Insight label which integrate insurance design and administration with the delivery of disease management and preventive care. Part of this service is the Triveris Health Insight Now™ personal health record.,,true,,,"undergrad-edu: 
last-name: Kardos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice Chairman & Chief Medical Officer
first-name: Dr. Stephen
email: 
",,"Personal health assessments , Self Management tools , Other,  Financial management , Consultant/Tech Services, "
University of San Francisco,http:www.m2hnursing.com,"Zigme: Nursing Information and Knowledge Building Social Networking Platformsharing podcasts, blogs, images, health care case studies, multimedia tutorials by various leaders in health care education",,false,,,"undergrad-edu: 
last-name: Hansen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Associate Professor
first-name: Maggie
email: 

undergrad-edu: 
last-name: Hansen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Associate Professor
first-name: Maggie
email: 

undergrad-edu: 
last-name: Hansen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Associate Professor
first-name: Maggie
email: 
",,"Other, "
Intent,www.intent.com,"Intent is a wellness destination for capturing and sharing peoples intentions – personal, social, spiritual and environmental.",,true,,,"undergrad-edu: 
last-name: Fairchild
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jara
email: 

undergrad-edu: 
last-name: Fairchild
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jara
email: 

undergrad-edu: 
last-name: Fairchild
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jara
email: 
",,"Patient/Consumer Communities, Wellness, Other, "
