name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
CareData Solutions,www.caredata.biz,"CareData Solutions Corporation offers a web-based, software solution which integrates the CareData EHR/EMR for doctors, and GlobalPatientRecord™, a Personal Health Record (PHR) for patients. It also assists in clinical trials, disease management and patient tracking and follow-up.",,true,,,"undergrad-edu: 
last-name: Kepila
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Selene
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, B2B--Revenue Collection , "
LigoLab,ligolab.com,"LigoLab is a dynamic, comprehensive and scalable laboratory information system designed to accommodate a wide array of laboratory environments with a special emphasis on the Anatomical Pathology workflow.",,true,,,"undergrad-edu: 
last-name: Avunjian
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Business Development
first-name: Suren
email: 
",,"B2B--Clinician Workflow, "
MediServe (PAC-Metrix),www.pac-metrix.com,"Mediserve......s PAC Metrix is an online, patient self-assessment of function in the domains of basic mobility, daily activities, and life skills.  It is based on the Boston University Activity Measure for Post Acute Care (AM-PAC).  It allows the patient and caregiver to track functional levels whether in recovery or in normal life.  ",,true,,,"undergrad-edu: 
last-name: Stevenson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Product Management
first-name: Michael
email: 
",,"Personal health assessments , Self Management tools , B2B--Clinician Workflow, "
RelayHealth,www.relayhealth.com,"RelayHealth is an intelligent network with solutions that improve clinical communication, accelerate care delivery, and drive cash collection by connecting patients, providers, pharmacies, payors and financial institutions. Purchased by McKesson.",,true,"date: 2010-10-01
partnership: 
description: Diem Brown for Medgift
name: 
",,"undergrad-edu: 
last-name: Tarkoff
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP/GM Consumer Solutions
first-name: Ken
email: subaiya@gmail.com

undergrad-edu: 
last-name: Douglas
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director Marketing Strategy
first-name: Terry
email: matthewseparate@gmail.com
",,"B2B--Clinician Workflow, patient communities - branded (sponsored by company), "
VoiceCode,www.voicecode.net,"VoiceCode is a transcription-based EMR that surrounds physician dictated clinical notes with coding, e-prescribing, document management, referral portal and PQRI reporting.",,true,,,"undergrad-edu: 
last-name: bolduc kittredge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing
first-name: jacquelyn
email: 
",,"B2B--Clinician Workflow, "
SimulConsult,http:www.simulconsult.com,"SimulConsult......s medical decision support software allows doctors and other medical professionals to combine clinical and laboratory findings and get a .....simultaneous consult"" about diagnosis.  The software suggests diagnoses and also identifies other findings that can be used in reaching a diagnosis.",,true,,,"undergrad-edu: 
last-name: Segal 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: M.D., Ph.D., Chairman and Chief Technology Officer of SimulConsult, Inc.
first-name: Michael 
email: 
",,"B2B--Clinician Workflow, "
Medsphere Systems,www.medsphere.com,"Medsphere is a provider of open-source healthcare enterprise solutions that enable operational and financial improvement through clinical transformation.Medsphere......s product OpenVista®, is a commercially implemented open-source application for management of the clinical care cycle. With development roots in the U.S. Department of Veterans Affairs (VA) VistA solution, OpenVista is a responsible re-application to commercial healthcare of the federal government\\\\\\\'s $8.5 billion investment in the creation of an efficient and paperless clinical environment.",,false,,,"undergrad-edu: 
last-name: Billings
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Officer
first-name: Edmund 
email: 
",,"B2B--Clinician Workflow, "
Practice Fusion,www.practicefusion.com,"Practice Fusion provides a free, web-based Electronic Health Record (EHR) for physicians. Their EHR includes charting, scheduling, e-prescribing, lab integrations, billing and a Personal Health Record for patients.",50,true,"date: 
partnership: 
description: Dell and Practice Fusion have partnered to offer physicians and office staff exclusive deals on computers and hardware for medical practices
name: 

date: 
partnership: 
description: Kareo - Practice Fusion has partnered with Kareo to provide an integrated billing solution within the EHR that allows practices to manage patient demographics, insurance documents, electronic claims, remittances, and eligibility checks.
name: 

date: 
partnership: 
description: Practice Fusion has partnered with laboratories across the U.S. to allow for effortless orders and streamlined results right from the EHR. Our partners include: BioReference Laboratories, Clinical Laboratory Management, Inc., Quest Diagnostics, Sunrise Medical Laboratories
name: 
",,"undergrad-edu: 
last-name: Howard
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Ryan 
email: 

undergrad-edu: 
last-name: Peters
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing Communications
first-name: Emily 
email: 

undergrad-edu: 
last-name: Peters
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing Communications
first-name: Emily 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, "
Boundary Medical,boundarymedical.com,"Boundary Medical offers a web-based outcome measure platform that allows clinics, health plans and device companies to track clinical outcome data and utilize to improve their business results. ",,true,,,,,"Patient-provider communication, B2B--Clinician Workflow, "
Rapid Response,www.millenniumvillages.org/,"The Millenium Villages Project developed an mHealth platform named RapidReponse in collaboration with UNICEF.RapidResponse uses SMS text messages to facilitate and coordinate the activities of field based health care providers, usually community health care workers (CHWs). Using simple text messages, CHWs are able to register patients and send in health reports to a central web dashboard that allows a health team to closely monitor the health of their community. ",,true,,,"undergrad-edu: 
last-name: Berg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: ICT Coordinator
first-name: Matt
email: 
",,"Self Management tools , B2B--Clinician Workflow, "
Personal Medicine International,www.personalmedicine.com,"Personal medicine International has a web-based e-commerce and marketing platform for concierge medical practice, as well as the first cloud based iphone platform for medical practice.  The company also provides consulting and practice conversion services for primary care doctors that want to move their pediatrics/geriatrics/family practice into a personalized medical practice that features the cornerstone of primary care, the house call.",,true,,,"undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, "
mdDigest,www.mddigest.com,"mdDigest has created a fully integrated Web 2.0 EMR, Practice Management System, and Patient and Physician connectivity toolset that is backed by a health intelligence engine designed to provide point of care alerts based on population studies. The solution is delivered in a .net open source solution allowing the community to extend the framework. ",,true,,,"undergrad-edu: 
last-name: Crowe
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Clint
email: 
",,"B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
Coalese,www.coalese.com,"Coalese......s Raven product is a comprehensive collaboration and patient record access tool, which makes clinic and physician EMR information accessible to primary care team members.",,true,,,"undergrad-edu: 
last-name: Taramina
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Andrzej
email: 
",,"Data Utility Layer, B2B--Clinician Workflow, "
lifeIMAGE,www.lifeimage.com,"lifeIMAGE provides secure and universal access to medical imaging data across the boundaries of various healthcare facilities. lifeIMAGE solution is an application suite and portal, which patients, physicians, and healthcare institutions can use to save, search for, and access patients’ prior imaging records. ",,true,,,"undergrad-edu: 
last-name: Tabatabaie
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President/CEO
first-name: Hamid
email: 
",,"B2B--Clinician Workflow, "
Medisyn Systems,www.medisyn.com,"Medisyn Systems is a secure, logically connected information network for clinicians, and a data repository for patient health records.",,true,,,"undergrad-edu: 
last-name: Dussia
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Evan
email: 

undergrad-edu: 
last-name: Dussia, II, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman
first-name: Evan
email: 
",,"Data Utility Layer, Professional Knowledge Exchanges, B2B--Clinician Workflow, "
Phytel,www.phytel.com,Phytel is a leader in automated patient care management. They provide a Proactive Patient Outreach product to automating the follow-up process for a practice......s patient population. The Phytel patient data registry encompasses over 15 million patients.,,true,,,"undergrad-edu: 
last-name: Schelhammer 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Executive Officer
first-name: Steve
email: 

undergrad-edu: 
last-name: Schelhammer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Steve
email: 
",,"B2B--Clinician Workflow, Patient-provider communication, B2B Decision Support Analytics, "
Dicom Grid,http:www.dicomgrid.com,"DICOM Grid is a healthcare IT company based in Phoenix, AZ that delivers a comprehensive Internet based platform to make digital medical imaging accessible and affordable to medical facilities and physicians.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B--Clinician Workflow, "
Doctations,www.doctations.com,Doctations provides comprehensive office-patient management systems designed to improve office efficiency and increase practice income while enhancing the health of all patients. Doctations integrates administrative tools and billing system with a novel physician-patient network that provides knowledge analytics and consultative features and state-of-the-art medical records system. Doctors and patients share internet space to collaborate in real-time to achieve true integrated healthcare delivery. ,,true,,,"undergrad-edu: 
last-name: Cornacchia
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Louis
email: 
",,"Patient-provider communication, B2B--Administrative Tools, B2B--Clinician Workflow, "
Mitochon Systems,www.mitochonsystems.com,"Mitochon Systems provides afree web-based integrated virtual medical community with HIE, EMR, and PHR in one system.",,true,,,"undergrad-edu: 
last-name: Vovan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President, MD MBA
first-name: Andre 
email: 

undergrad-edu: 
last-name: Riley
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chris
email: 

undergrad-edu: 
last-name: Vovan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman, Chief Medical Officer
first-name: Andre 
email: 
",,"Self Management tools , Data Utility Layer, B2B--Clinician Workflow, "
Evolko,www.evolko.com,"Evolko Patient Care System  provides instant access to patient treatment data, and mines information for the doctor to improve decision-makingduring treatment planning.Evolko system has a highly intuitive interface to allow the doctor to write prescriptions or schedule a surgery in a preferred setting. ",,true,,,"undergrad-edu: 
last-name: Singh
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder and Head of Strategy
first-name: Sunil
email: 
",,"B2B Decision Support Analytics, B2B--Clinician Workflow, "
Emerge.MD,www.emergemd.com,"Emerge.MD is a healthcare software development company. The company specializes in 4 product lines: Communities for a Cure, Healthcare Accelerators, OnePass, and OnePlace. All four products reduce healthcare costs, increase operational efficiency and enable the delivery of higher quality patient care.",,true,,,"undergrad-edu: 
last-name: Pitt
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Alan
email: 
",,"B2B--Clinician Workflow, Patient-provider communication, "
Helix Health,www.helixhealth.com,"Helix Health is a leading provider of primary and secondary healthcare software solutions, including practice management, point of sale software, retail and pharmacy dispensing software.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , "
Krames,https:www.krames.com,"Krames develops effective, user-friendly tools that promote healthy lifestyles, improve productivity, educate patients and consumers, enhance the efficiency of healthcare services and reduce healthcare costs. ",,true,,,,,"Search, Content, B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , Professional Knowledge Exchanges, "
MedEfficient Healthcare Solutions,www.med-efficient.com,MedEfficient provides point-of-care solutions to create efficiencies across the group practice from the examination room through HEDIS and incentive program reporting.,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, "
MedEncentive,www.medencentive.com,MedEncentive is the supplier of health incentive systems to help insurers and employers control healthcare costs.Its products include: 1)MedEncentive Information Therapy Program2) MedEncentive e-Prescribing and Medication Compliance Program and 3) MedEncentive Health Risk Assessment Program.,,true,,,"undergrad-edu: 
last-name: Greene
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Jeff
email: 

undergrad-edu: 
last-name: Greene
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO & Founder
first-name: Jeff
email: 
",,"Patient-provider communication, B2B--Administrative Tools, B2B--Clinician Workflow, "
MediConnect Global,www.mediconnect.net,"MediConnect Global provides records retrieval and electronic document management services. The company specializes in medical records retrieval, digitization, coding and delivery via the Internet. ",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B--Clinician Workflow, "
MediKeeper,www.medikeeper.com,"MediKeeper aims to place the patient at the center of health care by offering individuals access to a broad suite of personalized, consumer directed health management tools, empowering each individual to become a more informed patient and effective health care consumer.",,true,,,"undergrad-edu: 
last-name: Peoples
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jason
email: 
",,"Self Management tools , B2B--Clinician Workflow, Personal health assessments , "
Mirixa,www.mirixa.com,"Mirixa Corporation provides targeted patient care services delivered via its MirixaPro Platform.  Mirixa......s network of contracted pharmacies contains over 40,000 pharmacies nationwide. ",,true,,,"undergrad-edu: 
last-name: Zimmerman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Innovation Officer
first-name: Eric
email: 
",,"B2B--Clinician Workflow, "
Myca / Hello Health,www.myca.com,"Myca provides web-based healthcare platforms including its Hello Health Platform, a primary care practice platform powered by MycaHub™ that helps doctors communicate, document, and transact with their patients in-person and online.",,true,,"date-launched: 
product: 
description: 
name: Hello Health Platform

date-launched: 
product: 
description: 
name: MycaHub
","undergrad-edu: B.A in Kinesiology at The University of Western Ontario
last-name: Findlay
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: VP of Clinical Technology and Services at Cardinal Health
current-title: CEO
first-name: Nathanial B.
email: 

undergrad-edu: B.A in Kinesiology at The University of Western Ontario
last-name: Ferguson
founder: false
other-edu: 
personnel: 
grad-edu: Master of Science in Exercise Physiology
previous-title: Senior Product Manager in the Clinical Technologies and Services division of Cardinal Health
current-title: VP Product Management
first-name: Steven
email: 

undergrad-edu: Electrical Engineering at Laval University
last-name: Morin
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Strategy
first-name: Josée 
email: 

undergrad-edu: 
last-name: Morin
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: Project and Product Manager in Flight Simulation, Production Operations at Taleo
current-title: VP Operations
first-name: Michèle 
email: 

undergrad-edu: Laval University
last-name: Roy
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: R
current-title: VP Research 
first-name: Martin-Pierre
email: 

undergrad-edu: Communication and Marketing at Laval University
last-name: Pichette
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: Founder of Eon Media inc., Cardinal Health
current-title: VP Sales
first-name: Jean
email: 

undergrad-edu: MD
last-name: Moore
founder: false
other-edu: 
personnel: 
grad-edu: MD
previous-title: Faculty member of the Institute for Healthcare Improvement
current-title: President of Hello Health University
first-name: L. Gordon
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, "
MyVitalData,www.myvitaldata.com,"The MyVitalData™ Emergency Communication Gateway™ manages health information within a secure network of hospitals, first responders, disaster response organizations and combines the powerful benefits of Microsoft HealthVault.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Data Utility Layer, B2B--Clinician Workflow, Self Management tools , "
NoMoreClipboard,www.nomoreclipboard.com,"NoMoreClipboard is a secure, online, easy-to-use tool that enables you to compile, manage and share medical records.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Self Management tools , B2B--Clinician Workflow, "
Phreesia,www.phreesia.com,Phreesia automates patient check-in and delivers fully interactive content direct-to-patients. It is designed to interface with physician practice systems. Phreesia has a network of thousands of clinicians nationwide.,,true,,,"undergrad-edu: 
last-name: Indig
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chaim
email: 

undergrad-edu: 
last-name: Roberts
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Evan
email: 

undergrad-edu: 
last-name: Parness
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CFO
first-name: Rory
email: 

undergrad-edu: 
last-name: Sherman
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title:  VP Clinical Solutions 
first-name: Jonathan 
email: 

undergrad-edu: 
last-name: Purdon
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Operations
first-name: John
email: 

undergrad-edu: 
last-name: Oddo
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Sales
first-name: Nanette
email: 

undergrad-edu: 
last-name: Indig
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chaim
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , B2B--Administrative Tools, "
RMD Networks,www.rmdnetworks.com,"RMD Networks offers a web-based collaborative care software, web services and networks that enable timely and effective interactions between patients and physicians to strengthen the clinical care process and the clinical community. RMD was purcahsed by Alere in 2010",,true,,,"undergrad-edu: 
last-name: Adams
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Steve
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, "
Sage,www.sagehealth.com/products/ehr/intergy_ehr/pages/intergy_practice_portal.aspx,"Sage Intergy is a health practice management system and EHR. Its portal provides patients a convenient, secure online option for submitting new patient registration forms, pre-visit questionnaires, appointment requests and prescription refills, and empowers patients to view their lab results, immunization data, medications, health conditions and more.",,false,,,"undergrad-edu: 
last-name: Smith
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Stelle
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, B2B--Administrative Tools, B2B--Revenue Collection , "
VisionTree,www.visiontree.com,"VisionTree Software provides web-based patient-centered health record management, communication and data collection systems.",,true,,"date-launched: 
product: 
description: 
name: VisionTree Optimal Care™ is a proven and secure patient-centered health record management and communications system for collecting and storing health records, consents, reminders, messaging, education material and outcomes data. 

date-launched: 
product: 
description: 
name: VisionTree® MOC Online is a secure, user-friendly, web-based system for processing Type II, Part IV Maintenance of Certification online, as well as capturing and aggregating reportable quality measures. Measures by specialty include: patient outcomes data

date-launched: 
product: 
description: 
name: VisionTree Optimal Care for Clinical Trials is a 21 CFR Part 11 Compliant web-based system for multi-site clinical trial administration and patient access. VTOC for Clinical Trials is proven to deliver a high level of patient compliance and accuracy of da

date-launched: 
product: 
description: 
name: VisionTree® Conference provides on-site support and up to 1,500 PDAs for participants to take surveys, submit questions and review data in graphical formats. Cell phones, laptops and PCs may be used for larger groups and remote webcasts. CME/CEU/CLE compl
","undergrad-edu: 
last-name: Pellinat
founder: true
other-edu: 
personnel: 
grad-edu: MBA from Tampa College
previous-title: 
current-title: Chief Executive Officer
first-name: Martin
email: 

undergrad-edu: 
last-name: Martin
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Officer
first-name: Neil
email: 

undergrad-edu: 
last-name: Armstrong
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Engineering
first-name: Danny
email: 

undergrad-edu: 
last-name: DaCosta
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Systems Integration
first-name: Alan
email: 
",,"Patient-provider communication, B2B--Administrative Tools, B2B--Clinician Workflow, "
InVivoLink,www.invivolink.com/invivolink/index.html,"InVivoLink, LLC (IVL) is a healthcare technology company that helps hospitals, physicians and medical device suppliers improve clinical, financial and operational outcomes all while enhancing patient safety. IVL?s products and services focus on collecting and disseminating meaningful data related to medical procedures.",,true,,,"undergrad-edu: 
last-name: Campbell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Laura
email: 
",,"Search,  Financial management , B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
