name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
Health World Web,www.healthworldweb.com,"Health World Web is a health-focused social networking platform powered by Personalized Search and Recommendation Engine based on Decision-Making concepts, Ranking and Networks Analysis.",,true,,,"undergrad-edu: 
last-name: Kogan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Daniel
email: 

undergrad-edu: 
last-name: Kogan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Daniel
email: 
",,"Provider Search, "
OutofPocket,www.outofpocket.com,"OutofPocket is an online resource to help consumers look-up prices and find the best value for routine health care services.  The website relies on consumer collaboration to collect and share true prices consumers paid for health care services, along with personal recommendations on the provider.  ",,true,,,"undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 

undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 

undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 

undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 

undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 
",,"Provider Search,  Financial management , "
RateMDs.com,ratemds.com,RateMD is a website where patients can rate their MDs and find a local doctor. It......s one of the larger physician rating sites from the same people who created RateMyProfessors.com,,true,,,"undergrad-edu: 
last-name: Swapceinski
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: John
email: 
",,"Provider Search, "
FertilityTies,www.fertilityties.com,"Fertility Ties is a portal about fertility which includes information, calendars and a fertility doctor search engine. ",,true,,,"undergrad-edu: 
last-name: Alvarez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Veronica
email: 

undergrad-edu: 
last-name: Alvarez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Veronica
email: 
",,"Content, Provider Search, "
1-800-Therapist.com,www.1-800-therapist.com,"1-800-Therapist.com connects prospective patients seeking to schedule appointments with relevant behavioral health providers and enables patients to engage in tele-therapy sessions with their provider. The services are to consumers, patients and behavioral health providers through the company......s RingingNow platform which integrates proprietary and third-party technologies and work-flow models. ",,true,,,"undergrad-edu: 
last-name: Hackett
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Donald
email: 
",,"Provider Search, "
HealthyWage,www.healthywage.com,HealthyWage is a provider of health and wellness incentive programs for corporations to reward employees who make healthy choices.,,true,,,"undergrad-edu: 
last-name: Roddenberry
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder
first-name: David
email: 

undergrad-edu: 
last-name: Roddenberry
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder
first-name: David
email: 
",," Financial management , Wellness, Patient/Consumer Communities, Search, Content, Provider Search, Gaming, "
Treatmentsaver.com,www.treatmentsaver.com,"Treatmentsaver.com is a comparison site for private health care in the UK. It specializes in laser eye ,,,,, cosmetic surgery.",,true,,,"undergrad-edu: 
last-name: Rao
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Ganesh
email: 
",,"Provider Search, "
MyTherapistMatch,www.mytherapistmatch.com,"MyTherapistMatch.com is an online tool that connects patients with a selection of compatible therapists in their area. MyTherapstMatch bases its matching on 23 criteria that have shown to improve rapport and interpersonal trust, including personality type, communication style and issues of concern.  ",,true,,,"undergrad-edu: 
last-name: Quinn
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Corey
email: 
",,"Provider Search, "
Revolution Health,www.revolutionhealth.com,"Revolution Health was one of the first major Health 2.0 sites, founded by Steve Case. It was sold to EveryDay Health in 2008 (was a fire sale!)",,true,,,,,"Patient/Consumer Communities, Content, Provider Search, "
Healthline Networks,www.healthline.com,"Healthline Networks powers intelligenthealth search, advertising and content services to a growing network of publishers,advertisers, destination sites and health plans. ",,true,,,"undergrad-edu: 
last-name: Shell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: West 
email: 

undergrad-edu: 
last-name: Stephens
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and COO
first-name: Dean
email: 
",,"Search, Content, Provider Search, Self Management tools , Personal health assessments , B2B Decision Support Analytics, B2B--Administrative Tools, Professional Knowledge Exchanges, Wellness, "
Healthcare Liaison,www.healthcareliaison.com,"Healthcare Liaison, Inc. assists people of all ages in navigating an increasingly complex healthcare system, reducing their stress and giving them the tools to make informed healthcare choices. ",,true,,,"undergrad-edu: 
last-name: Smith
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Joanna
email: 
",,"Provider Search, Wellness, "
HealthTalker,www.healthtalker.com,HealthTalker uses word of mouth to help improve the patient-physician dialogue by connecting patients with people in their social network to share their experiences using prescription drugs.,,true,,,"undergrad-edu: 
last-name: Levitt
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Andrew
email: 
",,"Patient/Consumer Communities, Provider Search, Patient-provider communication, "
ENURGI,www.enurgi.com,"With a database of over 1.5 million licensed caregivers, ENURGI is a  web-based healthcare services company that connects families and patients in need with local caregivers across the country. ENURGI enables patients, family members and caregivers to independently manage the care process through on-line scheduling, instant messaging, referral and direct payment transactions. ENURGI was purchased by Univita in 2009.",,true,,,"undergrad-edu: 
last-name: Bell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chiara
email: 
",,"Provider Search, Patient-provider communication,  Financial management , "
HomePsych,www.homepsych.com,"HomePsych by IconoPsych, is an online communication platform for mental health clinics. HomePsych provides secure patient and practitioner accounts for online processing of psychological surveys, integrated with online telepsychiatry infrastructure for use in rural communities.",,true,,,"undergrad-edu: 
last-name: Cafer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MD
first-name: Jason
email: 
",,"Content, Provider Search, Personal health assessments , Wellness, Self Management tools , Patient-provider communication, "
RealSelf.com,www.realself.com,"RealSelf.com is a health and beauty community that serves consumers interested in discretionary health purchases, primarily aesthetic services like cosmetic treatments and plastic surgery.",,true,,,"undergrad-edu: 
last-name: Seery
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & Founder
first-name: Thomas
email: 
",,"Patient/Consumer Communities, Content, Provider Search, "
NHS Connecting for Health,www.connectingforhealth.nhs.uk,"HealthSpace is an online personal health organiser for individuals provided by England......s National Health Service that will enable patients to book appointments, order prescriptions, ask for reminders and links them to their live Summary Care Record.",,true,,,"undergrad-edu: 
last-name: Winfield
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director for Patients and Public
first-name: Marlene
email: 
",,"Self Management tools , Provider Search, B2B--Administrative Tools, Data Utility Layer, Content, "
Data Advantage Hospital Value Index,www.hospitalvalueindex.com,"Data Advantage is the creator of the Hospital Value Index, a hospital rating product that informs hospitals, employers and consumers about the best VALUE in healthcare. The  benchmarking/indexing tool for evaluating hospitals goes beyond the traditional quality/outcome metrics.",,true,,,"undergrad-edu: 
last-name: Andrews
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Hal
email: 
",,"Provider Search, "
ConsumerReportsHealth.org,www.ConsumerReportsHealth.org,"Consumers Union has made health care a priority through editorial and advocacy efforts, with an award-winning series, videos and blogs with user generated content and personal stories as the anchor. This user-centric approach has influenced our site, ConsumerReportsHealth.org",,true,,,"undergrad-edu: 
last-name: Avitzur
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Medical Adviser
first-name: Orly
email: 
",,"Content, Provider Search, "
MyDocHub,www.mydochub.com,"MyDocHub is a local doctor search engine and website with doctor ratings and reviews. Patients can anonymously review and rate their experiences at doctors’ offices based on punctuality, waiting room times, total time spent in the office and staff efficiency. Other features include online appointment scheduling, health blogs, health videos, disease conditions, and enhanced doctor profiles. ",,true,,,"undergrad-edu: 
last-name: Ojaide
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Dafe
email: 
",,"Provider Search, "
iWantGreatCare,www.iwantgreatcare.org,iWantGreatCare is a service to capture and understand the true patient experience across all aspects of healthcare in the UK.,,true,,,"undergrad-edu: 
last-name: Bacon
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Neil
email: 

undergrad-edu: 
last-name: Bacon
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Neil
email: 

undergrad-edu: 
last-name: Bacon
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Neil
email: 
",,"Patient/Consumer Communities, Provider Search, "
dukehealth.org,www.dukehealth.org,Duke University Medical Center has a website dukehealth.org which provides medical information to patients as well as allows them to make  appointments via email.,,true,,,"undergrad-edu: 
last-name: Stojiljkovic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MBA
first-name: Rocko
email: 
",,"Content, Provider Search, "
Humana,www.humana.com,"Humana, a health insurance company, is providing tools to help employers manage their healthcare costs, guiding consumers to make informed health and benefits decisions via  its primary portal MyHumana.",,true,,,"undergrad-edu: 
last-name: Loehr
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Manager, Marketing New Media
first-name: Jason
email: 

undergrad-edu: 
last-name: Puopolo
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Paul
email: 
",,"Search, Content, Provider Search, Self Management tools , Wellness, "
Raphael Medical,www.raphaelmedical.com,"Raphael Medical provides medical journal search services, doctor referrals, and second opinion services from specialists.",,true,,,"undergrad-edu: 
last-name: Straus
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Joe
email: 
",,"Content, Provider Search, "
Mysano.com,www.mysano.com,"Mysano is Travelocity for health care. The company uploads and displays local consumer relevant health care information, information such as where doctors are located, what insurances they accept, etc.  ",,false,,,"undergrad-edu: 
last-name: McCord
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Matt
email: 
",,"Provider Search, Stealth/Not Launched, "
DoctorBook.com,www.doctorbook.com,"DoctorBook.com is a medical professional directory crossed with a social network site, a Directory 2.0.Site visitors can find a doctor in their region through a typical geographical search, and can also learn more about that doctor......s professional experience, personal hobbies, and interact with that doctor through journal postings, pictures, videos, blogs, and Q,,,,,A.",,true,,,"undergrad-edu: 
last-name: Kagan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Evan
email: 
",,"Provider Search, "
DocMatcher,docmatcher.com,"DocMatcher.com is a web interface where patients can connect with doctors that meet their personal needs and then communicate with them on a secure network.  DocMatcher.com enables the finding of a doctor using personalized profiles and keeping in touch with that doctor their healthcare team easy using on-line booking, messaging, reminders, secure medical records and the many features available for improving the patients health outcomes.",,true,,,"undergrad-edu: 
last-name: Khan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder/Emergency Physician
first-name: Tara
email: 
",,"Provider Search, Patient-provider communication, "
Angie......s List,www.angieslist.com,"A consumer rating website which covers physicians, and health care provides as well as many other consumer services. ",,true,,,"undergrad-edu: 
last-name: Rutz
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Angie's List Medical
first-name: Mike
email: 
",,"Provider Search, "
HealthGrades,www.healthgrades.com,"HealthGrades offers a system to rate health care organization like hospitals, nursing homes and physicians to consumers, corporations, health plans and hospitals.",,true,,,"undergrad-edu: 
last-name: Mondrow
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Marketing
first-name: Cassandra 
email: 

undergrad-edu: 
last-name: Ezrol
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Business Development
first-name: Danny
email: 

undergrad-edu: 
last-name: Hicks
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Kerry
email: 

undergrad-edu: 
last-name: Longram
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Sarah
email: 

undergrad-edu: 
last-name: Shapiro
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: SVP Marketing
first-name: Scott
email: 
",,"Provider Search, "
BreakThrough,www.breakthrough.com,"BreakThrough is a platform for telepsychiatry. They connects mental health providers with clients for treatment via video, phone, and web.",,true,,,"undergrad-edu: 
last-name: Goldenson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Mark 
email: 
",,"Provider Search, Patient-provider communication, "
Yelp,www.yelp.com,"Yelp was founded in 2004 to help people find great local businesses like dentists, hair stylists and mechanics. As of May 2010, more than 32 million people visited Yelp in the past 30 days making it one of the top local review website including thousands of reviewed doctors, chiropractors, dentists, hospitals and more.",,true,,,"undergrad-edu: 
last-name: Lowe
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Outreach Manager
first-name: Luther
email: 
",,"Provider Search, "
Healthagen,www.healthagen.com,"Healthhagen offers a healthcare information software called iTriage which gives healthcare consumers crucial information in acute care settings, including facility mapping, average ER wait times, and more. ",,true,,,"undergrad-edu: 
last-name: Hudson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO, MD
first-name: Peter
email: 

undergrad-edu: 
last-name: Hudson, M.D.
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO of Healthagen
first-name: Peter 
email: 

undergrad-edu: 
last-name: Hudson, M.D.
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO of Healthagen
first-name: Peter 
email: 
",,"Content, Provider Search, "
HealthInsight,www.healthinsight.com,HealthInsight offers value-based plans to reduce health care costs by encouraging individuals to play an active role in the management of their health.,,true,,,"undergrad-edu: 
last-name: Watson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Martin
email: 

undergrad-edu: 
last-name: Rahm
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Janice
email: 
",,"Provider Search, Content, Coaching and Advisory Services, Self Management tools , B2B Decision Support Analytics, Patient-provider communication, B2B--Administrative Tools, Professional Knowledge Exchanges, "
eCleveland Clinic,www.eclevelandclinic.org,"Using the Internet as a tool, e-Cleveland Clinic provides patients online second opinions, health news and health information regardless of their location, eliminating the time and expense of travel. e-Cleveland Clinic offers services to patients with life-threatening and life-altering diagnoses, including cancer, heart disease, digestive disorders and urologic problems. ",,true,,,"undergrad-edu: 
last-name: Schaffer 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Director
first-name: Jonathan
email: 
",,"Content, Provider Search, Patient-provider communication, "
ApexMD,www.apexmd.com,"ApexMD is a search utility that provides useful information to patients, primary care physicians and other medical professionals who are looking to make referrals or find other information about highly specialized physicians at tertiary care hospitals and academic medical centers.",,true,,,"undergrad-edu: 
last-name: Punter
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Spencer 
email: 
",,"Provider Search, "
Google Health,www.google.com/health,"Google Health allows users to store and manage their health information through an online PHR, which users can link to services from Google Health......s partner. It's safe, secure, and free.  Can contain medical records from doctors, hospitals, and pharmacies",,true,,,"undergrad-edu: 
last-name: Krasner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Marketing Manager
first-name: Missy
email: 

undergrad-edu: 
last-name: Samat
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Sameer
email: 

undergrad-edu: 
last-name: Zeiger
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Manager, Google Health
first-name: Roni
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Search, Clinical trials search , Provider Search, Self Management tools , Data Utility Layer, "
Healia,www.healia.com,Healia is a patent-pending health-optimized search engine and online health community that guides people to trusted health information and personal support so that they can make the best health decisions for themselves and their loved ones. Owned by publisher Meridth.,,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Patient/Consumer Communities, Search, Provider Search, Wellness, Content, "
Healthcare.com,www.healthcare.com,"HealthCare.com, is an online health vertical search company focused on helping users make informed health insurance plan decisions. ",,true,,,"undergrad-edu: 
last-name: Yeh
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Corporate Development
first-name: Howard
email: 
",,"Search, Content, Provider Search, "
HealthcareMagic.com,www.healthcaremagic.com,"HealthcareMagic is a portal allowing a Live interaction between Doctors and Patients over Internet and phone. An end consumer can have “Live Chat with a Doctor”, “Get a Phone Call from a Doctor” within seconds Day / Night, 24x7. The consumer can also get second opinion from top specialists like Cardiologists, Oncologists, Gynecologists and all other specialists.",,true,,,"undergrad-edu: 
last-name: Sahu
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Shekhar
email: 
",,"Self Management tools , Search, Provider Search, Coaching and Advisory Services, Content, "
Healthfinder,www.healthfinder.gov,Healthfinder is a government Web site where you will find information and tools to help you and those you care about stay healthy. ,,true,,,"undergrad-edu: 
last-name: Harris
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Lead, Health Communication and eHealth Team
first-name: Linda
email: 
",,"Search, Provider Search, Content, "
LocateaDoc.com,www.locateadoc.com,"LocateADoc.com provides news and insights in cosmetic surgery, plastic surgery procedures and information about elective surgery treatments and other specialty treatments.The site has over 160,000 physicians listed on LocateADoc.com, new health articles posted daily, as well astestimonials, before and after gallery photos of procedures, and virtual office tours.",,true,,,"undergrad-edu: 
last-name: Lubbert
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Glen
email: 
",,"Provider Search, "
Vitals,www.vitals.com,"Vitals is a comprehensive physician directory and ratings site, It incorporates ratings from consumers, physicians, and state and government agencies.   Launched in early 2008, Vitals.com has almost 2 million people visits per month. Vitals invites physicians to participate in the ratings process.  Physicians can view, modify and enhance their Vitals profile as well as manage their reviews including the ability to publicly respond to a review and potentially delete up to 2 negative reviews. Vitals is owned by MDx Medical.",,true,,,"undergrad-edu: 
last-name: Rothschild
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Mitch
email: 

undergrad-edu: 
last-name: Cutler
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President of Business Development and Online Partnerships
first-name: Jeff
email: 

undergrad-edu: 
last-name: J. West
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Lawrence 
email: 

undergrad-edu: 
last-name: Cutler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Vice President
first-name: Jeff
email: 
",,"Provider Search, "
WebMD,http:www.webmd.com,"WebMD is one of the best known health and medical content networks on the Web. It includes WebMD for consumers, Medscape for professionals, and WebMD Health Services, which supplies consumer tools and data integration services for health plans and employers.",,true,,,"undergrad-edu: 
last-name: Gattinella
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Wayne 
email: 
",,"Patient/Consumer Communities, Professional Knowledge Exchanges, Content, Provider Search, Personal health assessments , Self Management tools , Data Utility Layer, "
ZocDoc,www.zocdoc.com,ZocDoc brings the speed and convenience of the web to finding and booking a doctor or dentist.,,true,,,"undergrad-edu: 
last-name: Massoumi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Cyrus
email: 

undergrad-edu: 
last-name: Kharraz
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Officer
first-name: Oliver
email: 
",,"Provider Search, B2B--Administrative Tools, "
Insider Pages,www.insiderpages.com,"Doctor Finder combines patient reviews with board certification and official malpractice and sanction records to help patients find a new doctor. Users can sort potential doctors by specialty, insurance carrier, gender, locality, ratings and years of experience.  ",,true,,,"undergrad-edu: 
last-name: Peacock
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: General Manager
first-name: Eric
email: 

undergrad-edu: 
last-name: Peacock
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: General Manager
first-name: Eric
email: 
",,"Provider Search, "
RateADrug.com,www.rateadrug.com,RateAdrug provides a free online source for information on prescription drugs and their side effects.,,true,,,"undergrad-edu: 
last-name: Graham
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jennifer
email: 
",,"Patient/Consumer Communities, Provider Search, "
Sans Rendez-Vous,www.sansrdv.com,SRDV.com is a Paris-based site allowing online provider search and appointments.,,true,,,"undergrad-edu: 
last-name: German
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Julia
email: 
",,"Provider Search, "
INSERM,www.orpha.net,INSERM is a portal for rare diseases and orphan drugs ,,true,,,"undergrad-edu: 
last-name: Ayme
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Research
first-name: Segolene
email: 
",,"Search, Content, Clinical trials search , Provider Search, Self Management tools , B2B--Administrative Tools, Professional Knowledge Exchanges, Coaching and Advisory Services, "
DocInsider,www.docinsider.de,"DocInsider.de is a doctor......s rating portal in Germany. Founded in October 2007, DocInsider has seen continual growth in users who rate their doctors and ask and answer questions in our forum. About 2000 doctors and health specialists give specific answers to the patient's questions. DocInsider has also developed a survey for evaluation of public health services in Germany.",,true,,,"undergrad-edu: 
last-name: Horak
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Director
first-name: Ingo
email: 
",,"Provider Search, "
