name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
athenahealth,www.athenahealth.com,"athenahealth is a publicly-traded provider of practice-management and revenue cycle management solutions (athenacollector). It also supplies an EMR solution (athenaclinicals) and a patient communication system (athenacommunicator), all based on its web based system, athenanet. ",,true,,,"undergrad-edu: 
last-name: Bush
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Jonathan
email: 

undergrad-edu: 
last-name: Kim
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Thomas
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , Patient-provider communication, "
BeWell Mobile,www.bewellmobile.com,"BeWell provides patient engagement software for the healthcare industry and medical research community.BeWell software leverages the ubiquity of cellphones, wireless data networks and the Internet to collect valid data and to help patients manage their health. ",,true,,,"undergrad-edu: 
last-name: Bakhsandeh
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Shahin
email: 
",,"Self Management tools , Patient-provider communication, "
MedFusion iHealth,medfusion.net/ihealth,"MedFusion......s iHealth service offers physicians and the healthcare industry a suite of integrated Web-based communication services to effectively engage patients in better managing their health. Medfusion's online solution helps patients communicate with their providers to schedule appointments, pay bills, request prescription refills, complete medical forms, review lab results and clinical summaries, receive reminders and exchange secure messages for related care and administrative issues. Data can be shared with EHR, health plan, pharmacy and other systems. iHealth also includes an online registration process. Medfusion was bought by Intuit in 2010.",,true,,,"undergrad-edu: 
last-name: Willett
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of PR & Communications
first-name: Jason
email: 
",,"Patient-provider communication, B2B--Revenue Collection , "
MedCommons,www.medcommons.net,"MedCommons, a health records services provider, gives consumers direct access to their medical information via web browser or Web service APIs and allows an easy way to share this information with healthcare providers. Its product MedCommons® is a lightweight and easy to deploy platform for document management and medical imaging on the Web, available under license and as an On Demand Cloud Service. It is used by both doctors and patients.",,true,,,"undergrad-edu: 
last-name: Gropper
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CSO
first-name: Adrian
email: 

undergrad-edu: 
last-name: Gropper
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CSO
first-name: Adrian
email: 
",,"Self Management tools , Patient-provider communication, B2B--Clinician Workflow, "
SwiftMD,www.swiftmd.com,"SwiftMD transforms healthcare by providing emergency physicians, psychiatrists, orthopedic surgeons and other services in real time, 24/7 online, or by phone. It also provides an intelligent EHR that empowers our members with the knowledge of doctors for common problems.",,true,,,"undergrad-edu: 
last-name: Kicklighter
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CIO
first-name: Myrl
email: 
",,"Self Management tools , Patient-provider communication, "
Wellcentive,http:www.wellcentive.com,"Wellcentive offers preventive care and chronic disease management software systems, including a registry, patient outreach systems and a series of enterprise and community connect services.",,true,,,"undergrad-edu: 
last-name: Clifford
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: National Accounts Manager
first-name: Jim 
email: 
",,"Patient-provider communication, B2B Decision Support Analytics, B2B--Clinician Workflow, "
Canadian Patient Access,www.canadianpatientaccess.ca,"Canadian Patient Access Inc., is developing a intereactive Patient-MD health portal. CPA will provide patients with instant online and secure access to their PHR (Personal Health Record), their physician schedule and other healthcare management products and services. ",,true,,,"undergrad-edu: 
last-name: Jiwan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Moe
email: 

undergrad-edu: 
last-name: Jiwan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Moe
email: 
",,"Self Management tools , Patient-provider communication, Stealth/Not Launched, "
DPS Health ,www.dpshealth.com,"DPS Health is the developer of Behavior Change Suite™ (BCS), a web-based platform that translates  clinically-linked behavior change protocols into online interventions, focusing on weight loss for diabetes. These programs complement existing interventions so they can be deployed to a greater number of patients at significantly lower costs. The Virtual Lifestyle Management service effectively encourages patients to improve their physical activity and nutrition habits.",,true,,,"undergrad-edu: 
last-name: Kaufman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Neal
email: 
",,"Self Management tools , Wellness, Patient-provider communication, "
HealthTalker,www.healthtalker.com,HealthTalker uses word of mouth to help improve the patient-physician dialogue by connecting patients with people in their social network to share their experiences using prescription drugs.,,true,,,"undergrad-edu: 
last-name: Levitt
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Andrew
email: 
",,"Patient/Consumer Communities, Provider Search, Patient-provider communication, "
ENURGI,www.enurgi.com,"With a database of over 1.5 million licensed caregivers, ENURGI is a  web-based healthcare services company that connects families and patients in need with local caregivers across the country. ENURGI enables patients, family members and caregivers to independently manage the care process through on-line scheduling, instant messaging, referral and direct payment transactions. ENURGI was purchased by Univita in 2009.",,true,,,"undergrad-edu: 
last-name: Bell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chiara
email: 
",,"Provider Search, Patient-provider communication,  Financial management , "
HomePsych,www.homepsych.com,"HomePsych by IconoPsych, is an online communication platform for mental health clinics. HomePsych provides secure patient and practitioner accounts for online processing of psychological surveys, integrated with online telepsychiatry infrastructure for use in rural communities.",,true,,,"undergrad-edu: 
last-name: Cafer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MD
first-name: Jason
email: 
",,"Content, Provider Search, Personal health assessments , Wellness, Self Management tools , Patient-provider communication, "
CareData Solutions,www.caredata.biz,"CareData Solutions Corporation offers a web-based, software solution which integrates the CareData EHR/EMR for doctors, and GlobalPatientRecord™, a Personal Health Record (PHR) for patients. It also assists in clinical trials, disease management and patient tracking and follow-up.",,true,,,"undergrad-edu: 
last-name: Kepila
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Selene
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, B2B--Revenue Collection , "
Health Support Systems,www.healthsupportsystems.com,"Health Support Systems (HSS) helps people who are living with diabetes, obesity, hypertension or heart disease better manage their conditions through a combination of self-monitoring, education and qualitative analysis, while reducing cost for care givers, employers and insurance providers. ",,true,,,"undergrad-edu: 
last-name: Hagelshaw
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder and CFO
first-name: Lee
email: 
",,"Personal health assessments , Self Management tools , Wellness, Coaching and Advisory Services, Content, Patient-provider communication, "
Intelecare Compliance Solutions,www.intelecare.com,"Intelecare develops and manages a proprietary personal notification and communication management system. This system assists consumers and businesses to reduce the negative health consequences of medication non-adherence. Their web-based service enables patients and caregivers to create their own reminders, personalizing the duration, time, frequency and delivery methods.",,true,,,"undergrad-edu: 
last-name: Sicre
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Corporate Development
first-name: Alex
email: 
",,"Self Management tools , Coaching and Advisory Services, Patient-provider communication, "
Kryptiq,www.kryptiq.com,"Kryptiq provides a secure messaging platform for healthcare connectivity. EHR vendors and paper-based practices are using Kryptiq......s secure messaging platform to send referrals, lab results and more to colleagues, patients, and others.",,false,,,"undergrad-edu: 
last-name: Giles
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Strategic Programs Manager
first-name: Taylor
email: 
",,"Patient-provider communication, Data Utility Layer, Privacy and Identity, B2B--Administrative Tools, B2B--Revenue Collection , "
WellDoc,http:www.welldocinc.com,"WellDoc utilizes cell phone and web technology to help patients with chronic diseases improve health outcomes and dramatically slash costs of healthcare. Services include patient coaching, decision support tools and an expert system/",,true,,,"undergrad-edu: 
last-name: Iyer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and Chief Operating Officer
first-name: Anand
email: 
",,"Self Management tools , Coaching and Advisory Services, Patient-provider communication, B2B Decision Support Analytics, "
Diversinet,www.diversinet.com,"Diversinet provides turnkey solutions for securely connecting people with their healthcare information, provider and payors. Its MobiSecure® platform offers secure, cost-effective, convenient application solutions to meet rapidly growing needs for safe, on-the-go storage and exchange of personal health information. All major mobile platforms are supported.The company uses advanced technologies to support such applications as personal health record creation and storage, encrypted data communication, secure faxing of health information summaries, and text messaging between patients and their providers and payers.",,true,,,"undergrad-edu: 
last-name: Peoples
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President
first-name: Jason
email: 

undergrad-edu: 
last-name: Peoples
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President
first-name: Jason
email: 

undergrad-edu: 
last-name: Peoples
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President
first-name: Jason
email: 

undergrad-edu: 
last-name: Parker
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Manager, Accounts & Events (Comunicano)
first-name: Andrea
email: 
",,"Self Management tools , Patient-provider communication, "
"Health Buddy, by Bosch ",www.healthbuddy.com,"The Health Buddy System from Bosch Healthcare connects patients and care providers on a regular basis, communicating historical patient chronic conditions and reinforcing positive behavior to ensure healthier, happier patients and reduce the costs associated with emergency room visit and re-hospitalizations.",,true,,,"undergrad-edu: 
last-name: Ratan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Marketing and Reimbursement - Americas
first-name: Suneel
email: 
",,"Self Management tools , Patient-provider communication, "
OPED Inc.,http:www.igetbetter.com/,"iGetBetter is an interactive web-based application developed by OPED Inc. that can expedite and monitor comprehensive patient care in any medical field to improve clinical outcomes. It allows doctors to create customizable medical plans, delivered to their patients online.Doctors create a plan of care for each patient—which can include medications, exercises, equipment usage, nutrition and other activities—via a customizable library of treatment plans. Patients will receive reminders and alerts about their daily activities, and can log and review their progress continuously online. All system-tracked data can be extracted from the application to make the data readily available for analysis.",,true,,,"undergrad-edu: 
last-name: Habermeyer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr.
first-name: Stephan 
email: 
",,"Content, Coaching and Advisory Services, Patient-provider communication, "
DocMatcher,docmatcher.com,"DocMatcher.com is a web interface where patients can connect with doctors that meet their personal needs and then communicate with them on a secure network.  DocMatcher.com enables the finding of a doctor using personalized profiles and keeping in touch with that doctor their healthcare team easy using on-line booking, messaging, reminders, secure medical records and the many features available for improving the patients health outcomes.",,true,,,"undergrad-edu: 
last-name: Khan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder/Emergency Physician
first-name: Tara
email: 
",,"Provider Search, Patient-provider communication, "
Boundary Medical,boundarymedical.com,"Boundary Medical offers a web-based outcome measure platform that allows clinics, health plans and device companies to track clinical outcome data and utilize to improve their business results. ",,true,,,,,"Patient-provider communication, B2B--Clinician Workflow, "
Healthwise,www.healthwise.org,"Healthwise is a non-profit organization focused on developing referenced, up to date and unbiased consumer health content to help people make health decisions.",,true,,,"undergrad-edu: 
last-name: Kelly Hall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President of Ix Solutions
first-name: Leslie
email: 

undergrad-edu: 
last-name: Cabinaw
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, User Experience
first-name: Julie
email: 

undergrad-edu: 
last-name: Lanzet
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: National Director, Late Life Care Innovations
first-name: Steven
email: 

undergrad-edu: 
last-name: Brzezicki
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Product Manager
first-name: Carolyn
email: 

undergrad-edu: 
last-name: Mettler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Mission
first-name: Molly 
email: 

undergrad-edu: 
last-name: Blandford
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Marci
email: 

undergrad-edu: 
last-name: Cabinaw
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, User Experience
first-name: Julie
email: 

undergrad-edu: 
last-name: Kelly Hall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President of Ix Solutions
first-name: Leslie
email: 

undergrad-edu: 
last-name: Kemper
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Don
email: 

undergrad-edu: 
last-name: Lanzet
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: National Director, Late Life Care Innovations
first-name: Steven
email: 

undergrad-edu: 
last-name: Kelly Hall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President of Ix Solutions
first-name: Leslie
email: 

undergrad-edu: 
last-name: Cabinaw
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, User Experience
first-name: Julie
email: 

undergrad-edu: 
last-name: Lanzet
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: National Director, Late Life Care Innovations
first-name: Steven
email: 

undergrad-edu: 
last-name: Brzezicki
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Product Manager
first-name: Carolyn
email: 

undergrad-edu: 
last-name: Mettler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Mission
first-name: Molly 
email: 
",,"Patient/Consumer Communities, Content, Patient-provider communication, "
Telehealth Mashup (IBM),www.ibm.com,Telehealth Mashup is a pilot program developed by IBM that shows how composite applications can be used by healthcare professionals to provide more effective care by being able to tailor their “view” of a patient.  This creates a personalized “network effect” with gives health care providers a more holistic view of their patient’s well being. We believe that combining the power of social networks with telehealth and remote monitoring solutions creates a “platform” for the next revolution in personalized health care. ,,true,,,"undergrad-edu: 
last-name: Weitzel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Technical Staff Member
first-name: Mark
email: 
",,"Patient/Consumer Communities, Patient-provider communication, Content, "
BreakThrough,www.breakthrough.com,"BreakThrough is a platform for telepsychiatry. They connects mental health providers with clients for treatment via video, phone, and web.",,true,,,"undergrad-edu: 
last-name: Goldenson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Mark 
email: 
",,"Provider Search, Patient-provider communication, "
Diabetech,diabetech.net,"Diabetech brings together patients, doctors, technology and communities in complete diabetes care programs. The company......s products makes daily, ongoing diabetes care tasks easier for patients, doctors and care givers. Diabetes HouseCall care program provides a combination of in-office and remote visitsThe company\'s GlucoMON device and HomeCheck A1c Kit are part of this real time data collection and messaging system the GlucoMON® and GlucoDYNAMIX™ Automated Diabetes Management System (ADMS™). ADMS has wireless implementation and operational capabilities.",,true,,,"undergrad-edu: 
last-name: McMahon
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Kevin
email: 
",,"Self Management tools , Patient-provider communication, "
HealthInsight,www.healthinsight.com,HealthInsight offers value-based plans to reduce health care costs by encouraging individuals to play an active role in the management of their health.,,true,,,"undergrad-edu: 
last-name: Watson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Martin
email: 

undergrad-edu: 
last-name: Rahm
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Janice
email: 
",,"Provider Search, Content, Coaching and Advisory Services, Self Management tools , B2B Decision Support Analytics, Patient-provider communication, B2B--Administrative Tools, Professional Knowledge Exchanges, "
Connected Health,www.connected-health.org,"The Center for Connected Health, a division of Partners HealthCare in Boston, develops innovative and effective solutions for delivering quality patient care outside of the traditional medical setting.  The Center engages in pioneering research in a wide range of connected health-related areas and works to advance the field through its convening and publishing activities.  ",,true,,,"undergrad-edu: 
last-name: Ternullo
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Joe
email: 
",,"Self Management tools , Patient-provider communication, "
ConsultaDoc,http:www.consultadr.com,"Consult A Doctor provides access to quality, affordable and complementary healthcare via telephone medical consultations and secure e-mail medical consultation.",,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Patient-provider communication, "
Phytel,www.phytel.com,Phytel is a leader in automated patient care management. They provide a Proactive Patient Outreach product to automating the follow-up process for a practice......s patient population. The Phytel patient data registry encompasses over 15 million patients.,,true,,,"undergrad-edu: 
last-name: Schelhammer 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Executive Officer
first-name: Steve
email: 

undergrad-edu: 
last-name: Schelhammer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Steve
email: 
",,"B2B--Clinician Workflow, Patient-provider communication, B2B Decision Support Analytics, "
Doctations,www.doctations.com,Doctations provides comprehensive office-patient management systems designed to improve office efficiency and increase practice income while enhancing the health of all patients. Doctations integrates administrative tools and billing system with a novel physician-patient network that provides knowledge analytics and consultative features and state-of-the-art medical records system. Doctors and patients share internet space to collaborate in real-time to achieve true integrated healthcare delivery. ,,true,,,"undergrad-edu: 
last-name: Cornacchia
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Louis
email: 
",,"Patient-provider communication, B2B--Administrative Tools, B2B--Clinician Workflow, "
Doctors on Demand Health Networks,www.docond.com,Doctors on Demand provides real time 24x7 physician access service.  It has brought together a  group of physicians who are available to treat patients over the telephone on an on demand basis.,,true,,,"undergrad-edu: 
last-name: Michaels
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jordan
email: 
",,"Patient-provider communication, "
eCleveland Clinic,www.eclevelandclinic.org,"Using the Internet as a tool, e-Cleveland Clinic provides patients online second opinions, health news and health information regardless of their location, eliminating the time and expense of travel. e-Cleveland Clinic offers services to patients with life-threatening and life-altering diagnoses, including cancer, heart disease, digestive disorders and urologic problems. ",,true,,,"undergrad-edu: 
last-name: Schaffer 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Director
first-name: Jonathan
email: 
",,"Content, Provider Search, Patient-provider communication, "
Eliza Corporation,www.elizacorporation.com,"Eliza specializes in the design, development, and hosting of speech recognition software applications exclusively in healthcare. Eliza......s phone-based programs automate the collection and sharing of information between patients, providers and healthcare organizations. Purchased Sprigley in 2009 to add web and e-mail activity.",,true,,,"undergrad-edu: 
last-name: Drane
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Alexandra
email: 

undergrad-edu: 
last-name: Merrow
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Lucas
email: 

undergrad-edu: 
last-name: Lachman
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Operating Officer
first-name: Gadi
email: 

undergrad-edu: 
last-name: Aminzadeh
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Sales
first-name: Saeed 
email: 

undergrad-edu: 
last-name: Kroeker
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Technology Officer
first-name: John 
email: 
",,"Personal health assessments , Coaching and Advisory Services, Patient-provider communication, "
Unity Medical,unitymedicalonline.com,"Unity Medical offers a variety of digital communication products ,,,,, services that change the economics of how information is delivered, retained, and utilized by patients, medical professionals, and large healthcare organizations.",,true,,,"undergrad-edu: 
last-name: Boerner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Executive Officer
first-name: Michael
email: 
",,"Content, Patient-provider communication, B2B--Administrative Tools, "
