name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
GIDEON Informatics,www.gideononline.com,"GIDEON is a web based expert system and knowledge base for health professionals which helps them make better decisions. GIDEON currently supports Infectious Diseases, Microbiology and Toxicology and is used by doctors, nurses and students in hospitals, universities and departments of public health.Users can enter multiple symptoms and receive a differential diagnosis and obtain information about the diseases including recommended therapy.",,true,,,"undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
GIDEON Informatics,www.gideononline.com,"GIDEON is a web based expert system and knowledge base for health professionals which helps them make better decisions. GIDEON currently supports Infectious Diseases, Microbiology and Toxicology and is used by doctors, nurses and students in hospitals, universities and departments of public health.Users can enter multiple symptoms and receive a differential diagnosis and obtain information about the diseases including recommended therapy.",,true,,,"undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Wellcentive,http:www.wellcentive.com,"Wellcentive offers preventive care and chronic disease management software systems, including a registry, patient outreach systems and a series of enterprise and community connect services.",,true,,,"undergrad-edu: 
last-name: Clifford
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: National Accounts Manager
first-name: Jim 
email: 
",,"Patient-provider communication, B2B Decision Support Analytics, B2B--Clinician Workflow, "
Portable Genomics,www.portablegenomics.com,Portable Genomics is developing software solutions for the deciphering and visualization of full genome data on portable devices. The company is initiating the connection of genomic medicine and wireless healthcare. ,,true,,,"undergrad-edu: 
last-name: merel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: PhD., Molecular Biologist, Founder
first-name: patrick
email: 

undergrad-edu: 
last-name: merel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: PhD., Molecular Biologist, Founder
first-name: patrick
email: 
",,"Self Management tools , B2B Decision Support Analytics, "
Intercomponentware AG,www.icw-global.com,"Intercomponentware AG´s network existing systems, make seamless communication across sector boundaries possible. With their eHealth solutions, administrative and medical processes in the health care sector can be connected with each other to the benefit of everyone involved. The company is based in Germany.",,true,,,"undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Golden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 

undergrad-edu: 
last-name: Odenwald
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Vice President
first-name: Thomas
email: 
",,"Self Management tools , Data Utility Layer, B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, Professional Knowledge Exchanges, "
Healthline Networks,www.healthline.com,"Healthline Networks powers intelligenthealth search, advertising and content services to a growing network of publishers,advertisers, destination sites and health plans. ",,true,,,"undergrad-edu: 
last-name: Shell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: West 
email: 

undergrad-edu: 
last-name: Stephens
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and COO
first-name: Dean
email: 
",,"Search, Content, Provider Search, Self Management tools , Personal health assessments , B2B Decision Support Analytics, B2B--Administrative Tools, Professional Knowledge Exchanges, Wellness, "
Epocrates,www.epocrates.com,"Epocrates provides web-based and hand-held clinical reference tools (free and premium) used by 1 out of 3 U.S. physicians. The company......s tools cover over 4,400 medications including prescription, alternatives and over-the-counter.",,true,,,"undergrad-edu: 
last-name: Karandikar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Secure Web Applications
first-name: Nitin
email: 

undergrad-edu: 
last-name: Snyder
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Subscriber Business
first-name: Michelle
email: 
",,"B2B Decision Support Analytics, "
UpToDate,www.uptodate.com/patients ,"UpToDate publishes clinical information for use by clinicians and patients at point of care. Over 4,400 expert clinicians function as authors, editors and peer reviewers and over 400,000 clinical users provide feedback and questions to the editorial group.",,true,,,"undergrad-edu: 
last-name: Gervais 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Patient Information 
first-name: Julie 
email: 

undergrad-edu: 
last-name: Basow
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and Editor-in-Chief
first-name: Denise 
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
WellDoc,http:www.welldocinc.com,"WellDoc utilizes cell phone and web technology to help patients with chronic diseases improve health outcomes and dramatically slash costs of healthcare. Services include patient coaching, decision support tools and an expert system/",,true,,,"undergrad-edu: 
last-name: Iyer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and Chief Operating Officer
first-name: Anand
email: 
",,"Self Management tools , Coaching and Advisory Services, Patient-provider communication, B2B Decision Support Analytics, "
OCS,www.ocsys.com,"OCS provides healthcare intelligence solutions that empower organizations with clarity and confidence. OCS informs decisions with proven data-driven analytics and expert advice to increase operational efficiencies and profitability, and improve patient outcomes and satisfaction.",,true,,,"undergrad-edu: 
last-name: Lang
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President, Data & Product Strategy
first-name: Christine
email: 
",,"B2B Decision Support Analytics, "
Zenger Analytics,www.zengeranalytics.com,"Zenger Analytics is a business intelligence consulting company that specializes in optimizing the value of health data. LUMENConnect is an innovative web-based product that integrates health data from multiple sources and returns content-rich, visually accessible communications in the form of customized reports.",,true,,,"undergrad-edu: 
last-name: Zenger
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and Director
first-name: Blake 
email: 

undergrad-edu: 
last-name: Zenger
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Blake
email: 
",,"B2B Decision Support Analytics, "
Jumper Networks,www.jumpernetworks.com,"Jumper 2.0 is a new kind of enterprise search. One that is powered by people, not algorithms or metadata. People like you. Who collaborate with friends and colleagues to share information. Jumper uses peer and social-networking principles to tag and link distributed information resources to create an interactive, user-submitted, recommendation engine.",,true,,,"undergrad-edu: 
last-name: Perry
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder, Lead Software Architect
first-name: Steve
email: 
",,"Search, B2B Decision Support Analytics, Data Utility Layer, "
DocSite,www.docsite.com,"DocSite is a clinical decision support, quality performance management and health information exchange company focused on making better patient care easier for physicians across all specialties.DocSite is Web-based tools tied to evidence, based guidelines that reduce practice variation, enhance communication and support patient self-care initiatives.",,true,,,"undergrad-edu: 
last-name: Haughton
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO / CMO and Chief Geek
first-name: John
email: 
",,"B2B Decision Support Analytics, "
PKC,www.pkc.com,PKC builds decision support technology into various iterations of the EMR. PKC......s Couplers software tools provide comprehensive health advice based on the specifics of patients lives and medical problems. ,,true,,,"undergrad-edu: 
last-name: Pierce
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Howard
email: 
",,"B2B Decision Support Analytics, "
mdDigest,www.mddigest.com,"mdDigest has created a fully integrated Web 2.0 EMR, Practice Management System, and Patient and Physician connectivity toolset that is backed by a health intelligence engine designed to provide point of care alerts based on population studies. The solution is delivered in a .net open source solution allowing the community to extend the framework. ",,true,,,"undergrad-edu: 
last-name: Crowe
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Clint
email: 
",,"B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
Health Integrated,www.healthintegrated.com,"Health Integrated is a leading innovation partner for health plans, providing evidence-based solutions to accelerate achievement of health management goals for clinical outcomes, quality measures and cost containment.",,true,,,"undergrad-edu: 
last-name: Wigginton
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Steve
email: 
",,"Content, B2B Decision Support Analytics, B2B--Administrative Tools, "
Carol,www.carol.com,"Founded in 2006, Carol is a privately-held company headquartered in Minneapolis. Carol......s focus is creating a new process by which provider organizations can  deliver care based on analytics with consistent cost inputs and cost and quality outputs.",,true,,,"undergrad-edu: 
last-name: Miller
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Tony
email: 

undergrad-edu: 
last-name: Morris
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Pacific Northwest Market Lead
first-name: Peter
email: 
",,"B2B Decision Support Analytics, "
HealthInsight,www.healthinsight.com,HealthInsight offers value-based plans to reduce health care costs by encouraging individuals to play an active role in the management of their health.,,true,,,"undergrad-edu: 
last-name: Watson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Martin
email: 

undergrad-edu: 
last-name: Rahm
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Janice
email: 
",,"Provider Search, Content, Coaching and Advisory Services, Self Management tools , B2B Decision Support Analytics, Patient-provider communication, B2B--Administrative Tools, Professional Knowledge Exchanges, "
CollabRx,www.collabrx.com,"CollabRx builds and operates Virtual Biotechs for foundations and patients who urgently seek cures for their diseases. For physicians and their patients, CollabRx offers a personalized Virtual Biotech service called CollabRx ONE. CollabRx was incubated by VC collaborative Commerce.net",,true,,,"undergrad-edu: 
last-name: Shrager
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Jeff
email: 
",,"B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Phytel,www.phytel.com,Phytel is a leader in automated patient care management. They provide a Proactive Patient Outreach product to automating the follow-up process for a practice......s patient population. The Phytel patient data registry encompasses over 15 million patients.,,true,,,"undergrad-edu: 
last-name: Schelhammer 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Executive Officer
first-name: Steve
email: 

undergrad-edu: 
last-name: Schelhammer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Steve
email: 
",,"B2B--Clinician Workflow, Patient-provider communication, B2B Decision Support Analytics, "
Evolko,www.evolko.com,"Evolko Patient Care System  provides instant access to patient treatment data, and mines information for the doctor to improve decision-makingduring treatment planning.Evolko system has a highly intuitive interface to allow the doctor to write prescriptions or schedule a surgery in a preferred setting. ",,true,,,"undergrad-edu: 
last-name: Singh
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder and Head of Strategy
first-name: Sunil
email: 
",,"B2B Decision Support Analytics, B2B--Clinician Workflow, "
Health Dialog,healthdialog.com,"Health Dialog is a leading provider of care management, healthcare analytics, and decision support. ",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: Bayette
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Manager, Health Crossroads
first-name: Audra
email: 
",,"Search, Personal health assessments , Content, Wellness, Self Management tools , Coaching and Advisory Services, Patient-provider communication, B2B Decision Support Analytics, "
Healthways,www.healthways.com,"Healthways offers comprehensive solutions that improve well-being, decrease healthcare costs, enhance performance and generate economic value.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Personal health assessments , Self Management tools , Wellness, Coaching and Advisory Services, Content, Search, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
iMetrikus,www.imetrikus.com,"iMetrikus® is a provider of Internet-based remote health monitoring systems, including low-cost access to active biometric data to increase engagement, enrich care provision, improve health, and reduce costs.iMetrikus specializes in interactive health management and remote patient monitoring for populations with conditions that include asthma, diabetes, COPD, cardiovascular disease, obesity as well as general wellness.",,true,,,"undergrad-edu: 
last-name: Leisure
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Larry
email: 
",,"Self Management tools , Wellness, Coaching and Advisory Services, B2B Decision Support Analytics, "
MedExpert International,www.medexpert.com,"MedExpert provides a healthcare solution called IMDS — individual medical decision systems, which is used by companies, labor unions, schools, and government to improve health outcomes and reduce costs by more than 15%.IMDS combines a unique artificial intelligence technology with on-staff physicians to engage with patients on a personal level. ",,true,,,"undergrad-edu: 
last-name: Hiller
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Mary
email: 
",,"B2B Decision Support Analytics, Coaching and Advisory Services, "
StayWell Health Management,www.staywellhealthmanagement.com/,"StayWell offers a population health management solution that improves employee health and reduces health care costs before they happen.The solution includes a health portal, StayWell Online®, health risk assessment, condition management, worksite programs,and  lifestyle mangagement.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Content, B2B Decision Support Analytics, "
VitalSpring,www.vitalspring.com,"VitalSpring Technologies is the first enterprise software company to deliver business intelligence solutions that enable large, self-insured corporations and government agencies to better manage and control health benefits costs. VitalSpring Agility delivers executive dashboards, management reports, and powerful analytical and modeling tools, to senior managers through proactive Velocity alerts during key phases of the business cycle. ",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B Decision Support Analytics, "
InVivoLink,www.invivolink.com/invivolink/index.html,"InVivoLink, LLC (IVL) is a healthcare technology company that helps hospitals, physicians and medical device suppliers improve clinical, financial and operational outcomes all while enhancing patient safety. IVL?s products and services focus on collecting and disseminating meaningful data related to medical procedures.",,true,,,"undergrad-edu: 
last-name: Campbell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Laura
email: 
",,"Search,  Financial management , B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
Nurtur,www.nurturhealth.com,"Nurtur is a work-life, health and wellness company offering a solution that includes work-life services, total health management, EAP, concierge and benefits consulting for populations of all types and sizes. ",,false,,,"undergrad-edu: 
last-name: Funaro
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Jennifer
email: 
",,"Wellness, Self Management tools , Coaching and Advisory Services, B2B Decision Support Analytics, Content, "
Remote Rep,www.remoterep.com,RemoteRep provides e-based approach to influencing customers by connecting Rx marketing with Sales. RemoteRep® combines all interactions with customers into a single profile point designed to makes sales representatives more effective.,,false,,,"undergrad-edu: 
last-name: Lewis
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President 
first-name: Jason
email: 
",,"B2B Decision Support Analytics, "
CiviGuard Technologies,www.civiguard.com,"CiviGuard Technologies offers CiviTriage, a smart phone-based patient triage and tracking platform with damage reporting, crisis review and patient vital sign-monitoring capabilities. The ultimate goal is to help EMS and first-responders better coordinate, track and triage patients.",,true,,,"undergrad-edu: 
last-name: Pandya
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Evangelist
first-name: Shawna
email: 

undergrad-edu: 
last-name: Pandya
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Evangelist
first-name: Shawna
email: 
",,"B2B Decision Support Analytics, Data Utility Layer, "
Connected Action Consulting,www.connectedaction.net,"NodeXL is the free and open add-in for Excel that supports network overview, discovery and exploration. Using NodeXL it is possible to create social network maps of any topic discussed in a range of social media spaces and systems. NodeXL can provide realtime maps of public discussions, offering insights into issues and perceptions around a range of health related topics. ",,true,,,"undergrad-edu: 
last-name: Smith
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Social Scientist
first-name: Marc
email: 

undergrad-edu: 
last-name: Smith
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Social Scientist
first-name: Marc
email: 
",,"B2B Decision Support Analytics, "
CITIUSTECH,www.citiustech.com,"CITIUSTECH is a health care consulting and software engineering services firm. CITIUSTECH offers disease management software, cloud computing architecture for health care ISVs as well as mobile solutions such as phone based clinical data viewer applications and consumer health integration devices. ",,false,,,"undergrad-edu: 
last-name: KOLLAIKAL
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Imaging Series Architect
first-name: PRASANTH
email: 
",,"Data Utility Layer, B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, Consultant/Tech Services, "
Viewics,www.viewics.com,"Viewics health care-focused analytics solutions provide organizations tools to enhance operational, clinical and financial outcomes.  Viewics uses cloud computing and a Software-as-a-Service delivery model in providing its proprietary data federation and analytics technologies.",,false,,,"undergrad-edu: University of California, San Diego
last-name: Kuruvilla
founder: true
other-edu: 
personnel: 
grad-edu: University of California, Berkeley
previous-title: 
current-title: Co-Founder
first-name: Tim
email: 
",,"Data Utility Layer, B2B Decision Support Analytics, "
