name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
MedicareSaver,www.medicaresaver.com,"MedicareSaver.com provides personalized drug-cost analysis and Medicare Part D plan comparison.   It converts the difficult task choosing a Part D plan, which takes an average of 8 hours and turn it into an easy 5 minute process. The tool provides cost-ranked results from almost all major providers, and detailed monthly pricing figures and medication restrictions, so the client can choose the plan best for him or her.",,true,,,"undergrad-edu: 
last-name: Cannici
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Cofounder and COO
first-name: Brandt
email: 
",," Financial management , "
WiredBenefits,www.wiredbenefits.com,"WireeBenefits is a next generation prepaid card platform for employers, health plans. Employers set up and manage the program directly on a website while employees can check card balances and download information, entirely online.",,true,,,"undergrad-edu: 
last-name: Marshall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Charles
email: 
",," Financial management , "
Triveris,www.triveris.com,Triveris is a health technology and services provider which is using its technology to create value-based health plans under the Health Insight label which integrate insurance design and administration with the delivery of disease management and preventive care. Part of this service is the Triveris Health Insight Now™ personal health record.,,true,,,"undergrad-edu: 
last-name: Kardos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice Chairman & Chief Medical Officer
first-name: Dr. Stephen
email: 
",,"Personal health assessments , Self Management tools , Other,  Financial management , Consultant/Tech Services, "
Intuit,http:www.intuit.com,"Intuit......s health care product is Quicken Health Expense Tracker is an online tool, offered free to members through their health plan, that helps them organize and understand their health care financial information in a simple, clear way that will help them make more informed decisions about their medical expenses. intuit also purchased MedFusion in 2010.",,true,,,"undergrad-edu: 
last-name: Smith
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President 
first-name: Brad
email: 

undergrad-edu: 
last-name: Cook
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and Chairman of the Executive Committee 
first-name: Scott
email: 

undergrad-edu: 
last-name: Campbell
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman of the Board 
first-name: Bill
email: 

undergrad-edu: 
last-name: Denzel
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President and General Manager, Employee Management Solutions 
first-name: Nora
email: 

undergrad-edu: 
last-name: Donahue
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Sales and Channel Marketing 
first-name: Caroline
email: 

undergrad-edu: 
last-name: Dunn
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, Payments Initiatives 
first-name: Eric
email: 

undergrad-edu: 
last-name: Fennell
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President, General Counsel and Secretary 
first-name: Laura
email: 

undergrad-edu: 
last-name: Halvorsen
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Senior Vice President and Chief Innovation Officer 
first-name: Per-Kristian
email: 

undergrad-edu: 
last-name: Goodzari
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President, Intuit Financial Services
first-name: Sasan
email: 
",," Financial management , "
Change Healthcare,www.changehealthcare.com,"change:healthcare......s premier product, the Healthcare Consumerism Index (HCI)™, uses an employer’s historical claims data to help the company aid employees in better understanding the financial impact of their healthcare decisions.",,true,,,"undergrad-edu: 
last-name: Parks
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Christopher
email: 
",," Financial management , "
DestinationRx,www.destinationrx.com,"DestinationRx provides internet-based tools that help consumers make better healthcare decisions for themselves and their families, by helping them navigate the complex healthcare marketplace and make sense of and act on their options. Consumers can get the information they need,  find direct comparisons on price, safety and therapeutic efficacy of drugs as well as drug and health plans. DestinationRx powers the Medicare.gov Part D drug comparison services for CMS.",,true,,"date-launched: 
product: 
description: 
name: Plan Compare

date-launched: 
product: 
description: 
name: Drug Compare

date-launched: 
product: 
description: 
name: Healthcare Exchanges
","undergrad-edu: 
last-name: Grunewald
founder: false
other-edu: 
personnel: 
grad-edu: PhD
previous-title: 
current-title: Vice President
first-name: Alexander
email: 

undergrad-edu: 
last-name: Herman
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Director 
first-name: Randy
email: 

undergrad-edu: 
last-name: Roger
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and Executive Vice President
first-name: J. Tobias
email: 

undergrad-edu: 
last-name: Cho
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and Chief Strategist
first-name: Michael Y.
email: 

undergrad-edu: 
last-name: Yocum
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Vice President
first-name: Jim L.
email: 

undergrad-edu: 
last-name: Petersen
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Vice President, Sales 
first-name: Todd
email: 
",," Financial management , "
HealthEquity,http:www.healthequity.com,"HealthEquity is a Personal Healthcare Financial Services Company with more than 100,000 healthcare accounts and over 250,000 members. ",,true,,,"undergrad-edu: 
last-name: Hall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Innovations
first-name: Dave
email: 
",," Financial management , B2B--Administrative Tools, "
Healthy Circles,www.healthycircles.com,Healthy Circles is a free Personal Health Record that allows for the storage and management of health information. ,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Personal health assessments , Self Management tools , Patient/Consumer Communities, Search,  Financial management , Content, Wellness, Coaching and Advisory Services, Patient-provider communication, "
Castlight Health,www.castlighthealth.com,Hosted software tool that provides employees with personalized views of their medical benefits and the costs associated with medical procedures.,,true,,,"undergrad-edu: 
last-name: Collela
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President 
first-name: Giovanni
email: 

undergrad-edu: 
last-name: Saxena
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Technology Officer
first-name: Naveen
email: 

undergrad-edu: 
last-name: Bravata
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Officer
first-name: Dena
email: 

undergrad-edu: 
last-name: Allan
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Operations
first-name: Naomi
email: 

undergrad-edu: 
last-name: Chettiar
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Finance
first-name: Saravanan
email: 

undergrad-edu: 
last-name: Pratar
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Product Marketing
first-name: Ethan
email: 

undergrad-edu: 
last-name: Sommers
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP, Strategy 
first-name: Nita
email: 
",," Financial management , "
Medical Cost Advocate,www.medicalcostadvocate.com,Medical Cost Advocate provides health care cost reduction solutions to benefit consumers.,,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",," Financial management , "
Optum Health,www.optumhealth.com,"Optum Health is a health and well-being company providing care management programs, access to high quality benefits and financial services. ",,true,,,"undergrad-edu: 
last-name: Ulfers
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Karl
email: 
",,"Content, Self Management tools ,  Financial management , Coaching and Advisory Services, "
Vimo,www.vimo.com,"Vimo is an integrated comparison shopping portal for health. Vimo enables small businesses and families to research, rate and purchase health care products and services with the same ease and transparency as shopping for other products online. ",,true,,,"undergrad-edu: 
last-name: Krishnan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chini
email: 
",," Financial management , "
InVivoLink,www.invivolink.com/invivolink/index.html,"InVivoLink, LLC (IVL) is a healthcare technology company that helps hospitals, physicians and medical device suppliers improve clinical, financial and operational outcomes all while enhancing patient safety. IVL?s products and services focus on collecting and disseminating meaningful data related to medical procedures.",,true,,,"undergrad-edu: 
last-name: Campbell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Laura
email: 
",,"Search,  Financial management , B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
HealthPrize,www.healthprize.com,"HealthPrize is a patented, web-based system that uses financial incentives, games, fun and education to motivate patients to take their prescription medications and otherwise follow prescribed medical regimens.",,true,,,"undergrad-edu: 
last-name: Kottler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Tom
email: 
",,"Wellness,  Financial management , "
Copay Solutions,www.copaysolutions.com,Copay Solutions is a membership-based organization providing medical bill and insurance paperwork management services. ,,false,,,"undergrad-edu: 
last-name: Bolton
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Business Development
first-name: Isabelle
email: 
",," Financial management , "
Hospital Pricing Specialists,hospitalpricingspecialists.com,HPS collects and sells hospital-specific procedural pricing information.  Clients include patients seeking to compare prices among hospitals and consulting firms working with hospitals to optimize revenues.,,false,,,"undergrad-edu: Harvard University
last-name: Louie
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Rick
email: 
",,"Search,  Financial management , "
US Bank Healthcare Payment Solutions,www.mycdh.usbank.com/,"U.S. Bank Healthcare Payments Solutions provides web-based services designed to help users maximize utilization of employer-based Consumer Driven Health Plans. The US Bank Portal aggregates the array of employee benefit spending accounts through a single web view and delivers access to those funds via a single payment card. Online profile management tools and electronic claim filing capabilities allow consumers to coordinate related activities and establish email reminders, enabling consumers to maximize their benefit spending experience.",,false,,,"undergrad-edu: 
last-name: Ware
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President - Consumer Driven Healthcare Product Manager
first-name: William
email: 
",," Financial management , "
