name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
CareCloud,carecloud.com,CareCloud delivers a web-based practice and clinical management platform for small practices and larger doctor groups.,,true,,,"undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Direactor of Marketing
first-name: Mike
email: 

undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Direactor of Marketing
first-name: Mike
email: 

undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Direactor of Marketing
first-name: Mike
email: 

undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing
first-name: Mike
email: 

undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Direactor of Marketing
first-name: Mike
email: 

undergrad-edu: 
last-name: Cuesta
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing
first-name: Mike
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , "
CareData Solutions,www.caredata.biz,"CareData Solutions Corporation offers a web-based, software solution which integrates the CareData EHR/EMR for doctors, and GlobalPatientRecord™, a Personal Health Record (PHR) for patients. It also assists in clinical trials, disease management and patient tracking and follow-up.",,true,,,"undergrad-edu: 
last-name: Kepila
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Selene
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, B2B--Revenue Collection , "
Kryptiq,www.kryptiq.com,"Kryptiq provides a secure messaging platform for healthcare connectivity. EHR vendors and paper-based practices are using Kryptiq......s secure messaging platform to send referrals, lab results and more to colleagues, patients, and others.",,false,,,"undergrad-edu: 
last-name: Giles
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Strategic Programs Manager
first-name: Taylor
email: 
",,"Patient-provider communication, Data Utility Layer, Privacy and Identity, B2B--Administrative Tools, B2B--Revenue Collection , "
Health Language,www.healthlanguage.com,"Health Language is a global leader in medical terminology management, Health Language provides software for healthcare providers and vendors that manages updating, mapping, distribution, and access to standard medical vocabularies and administrative codes.",,true,,,"undergrad-edu: 
last-name: Kleinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Kenneth
email: 
",,"B2B--Administrative Tools, B2B--Revenue Collection , "
Emdeon,www.emdeon.com,"Emdeon.com is a provider of revenue and payment cycle management solutions, connecting payers, providers and patients in the U.S. healthcare system. ",,false,,,"undergrad-edu: 
last-name: Paramore
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: SVP Corporate Strategy and Public Affairs
first-name: Miriam
email: 
",,"B2B--Revenue Collection , "
mPay Gateway,www.mpaygateway.com,mPay Gateway is a web based health care software credit card payment system that secures payment from patients before they leave the office.,,true,,,"undergrad-edu: 
last-name: Beutner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Brian 
email: 

undergrad-edu: 
last-name: Beutner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Brian
email: 
",,"B2B--Administrative Tools, B2B--Revenue Collection , "
Helix Health,www.helixhealth.com,"Helix Health is a leading provider of primary and secondary healthcare software solutions, including practice management, point of sale software, retail and pharmacy dispensing software.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , "
Krames,https:www.krames.com,"Krames develops effective, user-friendly tools that promote healthy lifestyles, improve productivity, educate patients and consumers, enhance the efficiency of healthcare services and reduce healthcare costs. ",,true,,,,,"Search, Content, B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , Professional Knowledge Exchanges, "
Phreesia,www.phreesia.com,Phreesia automates patient check-in and delivers fully interactive content direct-to-patients. It is designed to interface with physician practice systems. Phreesia has a network of thousands of clinicians nationwide.,,true,,,"undergrad-edu: 
last-name: Indig
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chaim
email: 

undergrad-edu: 
last-name: Roberts
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Evan
email: 

undergrad-edu: 
last-name: Parness
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CFO
first-name: Rory
email: 

undergrad-edu: 
last-name: Sherman
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title:  VP Clinical Solutions 
first-name: Jonathan 
email: 

undergrad-edu: 
last-name: Purdon
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Operations
first-name: John
email: 

undergrad-edu: 
last-name: Oddo
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Sales
first-name: Nanette
email: 

undergrad-edu: 
last-name: Indig
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chaim
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , B2B--Administrative Tools, "
Sage,www.sagehealth.com/products/ehr/intergy_ehr/pages/intergy_practice_portal.aspx,"Sage Intergy is a health practice management system and EHR. Its portal provides patients a convenient, secure online option for submitting new patient registration forms, pre-visit questionnaires, appointment requests and prescription refills, and empowers patients to view their lab results, immunization data, medications, health conditions and more.",,false,,,"undergrad-edu: 
last-name: Smith
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Stelle
email: 
",,"Patient-provider communication, B2B--Clinician Workflow, B2B--Administrative Tools, B2B--Revenue Collection , "
CareTracker (Ingenix),http:go.ingenix.com/caretracker/index.html,"Ingenix CareTracker is a  web-based practice management, electronic medical record (EMR), and revenue cycle management service that drives efficiency by fusing clinical, electronic medical billing, and administrative workflows together into one seamless system.",,true,,,"undergrad-edu: 
last-name: Diamond
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: David
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , "
WOW Global,http:www.wowglobal.com/index.php,"WOW Global Corporation is a health care IT company providing EMR/ EHR, billing, scheduling, and pharmacy management software and business process outsourcing solutions. WOW Global also provides health IT consulting services to physician practices, hospitals and health care organizations",,false,,,"undergrad-edu: 
last-name: Ali
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Vice President Emerging Technologies
first-name: Mohamad Arif
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, Consultant/Tech Services, B2B--Revenue Collection , "
Cerner Corporation,www.cerner.com,"Cerner Corporation provides software and service based health care solutions including the PowerChart EMR, point of care PHRs,intelligent medical devices, patient portals, and transactions services for medical offices.",,false,,"date-launched: 
product: 
description: The PHP aggregates health information from EMRs within the Cerner provider base with traditional PHR functionality (e.g. self-entry of data).
name: Personal Health Platform

date-launched: 
product: 
description: HealtheAthlete is an application that works with monitors tracking activity intensity.  Users can upload their steps, compare their steps to their friends and pro athletes, and challenge others in competitions.  
name: HealTheAthlete
","undergrad-edu: 
last-name: Burgess
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Marketing Manager
first-name: Amy
email: 
",,"Self Management tools , Data Utility Layer, B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , "
Healthonomy,www.healthonomy.com,"Healthonomy provides cloud-based claims work-flow and processing by automating worker......s compensation claims for providers, insurers, lawyers, employers, employees, and the state.  With the Healthonomy system, worker's compensation claims and supporting forms can be generated, routed and acted on by all concerned parties.",,false,,,"undergrad-edu: 
last-name: Axelrod
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Vadim
email: 
",,"B2B--Administrative Tools, Other, B2B--Revenue Collection , "
ZyDoccom,www.medisapien.com,"ZyDoc improves efficiency in EMR data capture through software allowing physicians to dictate notes and have the text automatically data-mined and transferred into EMRs as SNOMED, ICD-9/CPT-4 and ICD-10 codes.",,false,,"date-launched: 
product: 
description: MediSapien(TM) is a SaaS web-based platform developed by ZyDoc that utilizes NLP technology to convert unstructured text into structured, coded SNOMED and ICD-10 data for EMRs and data repositories.
name: MediSapien(TM)
","undergrad-edu: 
last-name: Maisel, M.D.
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: James
email: 
",,"B2B--Clinician Workflow, B2B--Revenue Collection , "
FairCareMD,http:www.faircaremd.com,"FairCareMD is a Direct Provider Access platform that allows Patients and Providers to build relationships and contract for services directly without intervention by insurance companies. Individuals seeking care can browse, describe, and select the physician services they need. Providers can offer services to patients using either fixed or time-contingent pricing model.",,false,"date: 
partnership: 
description: HealthcareBlueBook.com (pricing)HealthLeap.com (scheduling)Shasta Networks (inventors of open source jEngine - the HL-7 integration standard)
name: 
",,"undergrad-edu: 
last-name: Fair
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Alex
email: 
",,"Provider Search, B2B--Administrative Tools, B2B--Revenue Collection , "
EXTENSION,www.opentheredbox.com,"The EXTENSION Solution Suite of software expands Cisco Unified Communications into a clinical workflow tool automating notifications using text messages, phone calls, and emails. EXTENSION  integrates any HL7-based or web services-based medical application with Cisco Advanced Unified Communications using standards-based protocols.",,false,"date: 
partnership: 
description: Strategic/integration partners include: Cisco Systems, AeroScout, Allscripts, Rauland-Borg, Arc Solutions, Get Well Networks, the American Hospital Association, Giesecke 
name: 

date: 
partnership: 
description: Top Resellers include: Axispoint, Boice, Burwood Group, Coleman/Presidio, Fidelus, ISC, INX, Insight/Calence, MTM, Nexus, Red River, Sycom and World Wide Technologies. 
name: 
","date-launched: 
product: 
description: HealthAlert™ allows clinicians to receive important clinical event notifications on a mobile device with web browsing capabilities as well as on Cisco Unified Wireless 7925 IP Phones. 
name: HealthAlert™ 
","undergrad-edu: Central Michigan University
last-name: Plesko
founder: false
other-edu: 
personnel: 
grad-edu: Central Michigan University
previous-title: 
current-title: CEO
first-name: Todd 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , Patient-provider communication, "
