name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
TelMedX,,"The TelMedX business plan is based on using a patientâ€™s own cell phone camera to provide visual triage, remote diagnosis and health status monitoring anytime, anywhere.  Providing two-way video in the affordable and mobile form factor of the patientâ€™s",,false,,,"undergrad-edu: 
last-name: Anglin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Richard
email: 

undergrad-edu: 
last-name: Anglin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Richard
email: 
",,"Out of business, Stealth/Not Launched, "
Strata,www.stratalink.com (under construction),Strata is a healthcare informatics company. The company offers a web portal  to enter an online community for patients and clinicians to research and monitor cutting-edge interventions in a variety of medical conditions.,,false,,,"undergrad-edu: 
last-name: Sledge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Isabella
email: 

undergrad-edu: 
last-name: Sledge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Isabella
email: 
",,"Stealth/Not Launched, "
HygeaShare,www.hygeashare.com,"HygeaShare leverages the power of online collaboration to create an exclusive community for hospital administrators to share cases, ask questions and network with their peers. ",,false,,,"undergrad-edu: 
last-name: Beyer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and CEO
first-name: David 
email: 

undergrad-edu: 
last-name: Beyer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President and CEO
first-name: David 
email: 
",,"Stealth/Not Launched, "
Lybba,www.lybba.org,"Lybba is a non-profit organization that uses research, design, technology, and media to drive change in health care.  The group has 3 areas of focus:  1) Translational research, 2) Patient empowerment, and 3) Clinical improvement. Lybba was founded by filmaker Jesse Dylan (yes, he......s Bob's son).",,true,,,"undergrad-edu: 
last-name: McGovern
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief of Staff
first-name: Patrick
email: 

undergrad-edu: 
last-name: McGovern
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief of Staff
first-name: Patrick
email: 

undergrad-edu: 
last-name: Fore
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: David
email: 
",,"Patient/Consumer Communities, Content, Stealth/Not Launched, "
Self-Managment Solutions,selfmanagementsolutions.com (under construction),"Self-Management Solutions, LLC has created a web-based application that allows patients to self-manage chronic diseases like asthma, diabetes, and hypertension through interactive text messages.  The system is patient-driven-- a patient .....toolkit""-- and relies on a series of basic, well-established algorithms in chronic disease management.  ",,false,,,"undergrad-edu: 
last-name: Russell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MD, Founder and CEO
first-name: Sarah
email: 

undergrad-edu: 
last-name: Russell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MD, Founder and CEO
first-name: Sarah
email: 
",,"Self Management tools , Stealth/Not Launched, "
HealthCloud,www.eligetumedico.com (Coming soon),"The company I am intending to grow and develop, HealthCloud is developing a site named EligeTuMedico.com that allows the patient to see the whole scope of doctors available, arrange visits online, and be remembered of an annual control plan to visit doctors and make preventive medicine in order to improve life quality. This is the firts of many products we have in roadmap in order to imporove the doctor/patient communication and information flow. My idea has won a prize as you can see on www.desafiojoven.com.ar , a Shell entrepreneurial initiative, and actually I want to let the idea grow and the site to be available by 2Q10.",,false,,,"undergrad-edu: 
last-name: Cesario
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Sebastian
email: 

undergrad-edu: 
last-name: Cesario
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Sebastian
email: 
",,"Stealth/Not Launched, "
Lucine Biotechnology,www.lucinebiotech.com,"Lucine Biotechnology is developing salivary diagnostics for an array of women and maternal health conditions. The company goal is to bring POC hormone testing into clinical practice. As part of the plan, Lucine will be developing an integrated, web-based community/participatory research program so that women can take control of their health and also, the direction of women......s health research.  ",,false,,,"undergrad-edu: 
last-name: Marrs
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Chandler 
email: 

undergrad-edu: 
last-name: Marrs
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Chandler 
email: 
",,"Other, Stealth/Not Launched, "
Cloud Sante,,"International multilingual personal health records embedded on smart objects, online and on mobile phone. Based in France",,false,,,"undergrad-edu: 
last-name: Ngouyombo
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Barbara
email: 
",,"Data Utility Layer, Stealth/Not Launched, "
Canadian Patient Access,www.canadianpatientaccess.ca,"Canadian Patient Access Inc., is developing a intereactive Patient-MD health portal. CPA will provide patients with instant online and secure access to their PHR (Personal Health Record), their physician schedule and other healthcare management products and services. ",,true,,,"undergrad-edu: 
last-name: Jiwan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Moe
email: 

undergrad-edu: 
last-name: Jiwan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Moe
email: 
",,"Self Management tools , Patient-provider communication, Stealth/Not Launched, "
KIOLIS,www.mycoachnutrition.com,"KIOLIS provides content personalization technologies. Using the KIOLIS recommendation engine, users coming on a web site with get a personalized experience based on their user profile, on the sequence of actions that they have performed on the site through the analysis of similar patterns of behaviors from the community. Up to date, the company has provided services and consulting to Fortune 500 compagnies in the aera of technical documentation and dynamic publishing. KIOLIS is in the process of creating a new activity in the nutrition domain. The target market is consumers interested in loosing weight. KIOLIS brought on board two medical doctors who are renowned French specialists of nutrition and behavioral problems. The goal is to recommend personalized nutrition plans taking into account food that they like and don't like and personal constraints (allergies to certain ingredients, food that cannot be consumed due to religion etc.). The system helps users set weight loss goals jointly with nutrition specialists, generate personalized food plans and help user follow their plan (while making dynamic adaptations should a user deviate from it). The mycoachnutrition.com web site will also provide on-line receipes, help users understand nutrition principlesand create a community of user space so that people can help each other. In collaboration with another French startup, it will also provide a space for sports and health management. V1 of the system will be operational in October 2010.",,false,,,"undergrad-edu: 
last-name: Manago
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Michel
email: 

undergrad-edu: 
last-name: Manago
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & CEO
first-name: Michel
email: 
",,"Stealth/Not Launched, "
medCrowd,www.medcrowd.com,medCrowd is a place for the healthcare community to find expert opinion to help them understand complex medical problems. Launch into public beta is expected in September 2010.   ,,true,,,"undergrad-edu: 
last-name: Jackson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Medical Director
first-name: Felix
email: 

undergrad-edu: 
last-name: Jackson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Medical Director
first-name: Felix
email: 
",,"Professional Knowledge Exchanges, Stealth/Not Launched, "
Brains & Brands,carebook.fr (underconstruction),family / schools & association / doctors relationship & SaaS professional services,,false,,,"undergrad-edu: 
last-name: Candiotti
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Gerante
first-name: Laurence
email: 

undergrad-edu: 
last-name: Candiotti
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Gerante
first-name: Laurence
email: 

undergrad-edu: 
last-name: Candiotti
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Gerante
first-name: Laurence
email: 
",,"Stealth/Not Launched, "
Glue Health,,Glue Health is an inventory management system for smaller hospitals. It is a touchscreen program that allow pharmacists to know what drugs are leaving the pharmacy and will get updates if par levels are met.,,true,,,"undergrad-edu: 
last-name: Ravi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Arun
email: 

undergrad-edu: 
last-name: Ravi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Arun
email: 

undergrad-edu: 
last-name: Ravi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Arun
email: 
",,"Stealth/Not Launched, "
Mysano.com,www.mysano.com,"Mysano is Travelocity for health care. The company uploads and displays local consumer relevant health care information, information such as where doctors are located, what insurances they accept, etc.  ",,false,,,"undergrad-edu: 
last-name: McCord
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Matt
email: 
",,"Provider Search, Stealth/Not Launched, "
Twiigg,www.twiigg.com,"Twiigg creates meaning around the relationships, rights and privileges that people extend with with sharing online. It uses secure knowledge networks which are designed to leverage the latest in file authentication, semantic web and search visualization making experience of the internet more secure, useful and ultimately enjoyable.",,false,,,"undergrad-edu: 
last-name: Poulton
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder & CEO
first-name: Mike
email: 
",,"Stealth/Not Launched, Privacy and Identity, "
Hyoumanity,www.hyoumanity.com,"Hyoumanity is a web-based platform to connect patients and physicians to resolve complex diagnoses in the long tail.  Hyoumanity flips the diagnostic search around, giving highly specialized doctors the mechanism and incentive to find the patients they can help.  ",,false,,,"undergrad-edu: 
last-name: Kittredge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Brad
email: 
",,"Stealth/Not Launched, "
Heart Profilers,www.thomsonreuters.com,"The Heart Profilers are online treatment decision tools for heart patients, their families, and caregivers. The Heart Profilers deliver accurate, up-to-date and personalized treatment options based on clinical studies. ",,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Stealth/Not Launched, "
HouseCall123,www.housecall123.com,,,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Stealth/Not Launched, "
Open Clinic,trailer.openclinic.com/,Open Clinic is a non-profit organization that empowers individual surgeons with the ability to publish videos of their own medical expertise and written reflections of a human nature.  Patients receive both education and emotional assurance directly from a network of participating surgeons for the sake of a better overall outcome with those surgeons physically located in their local communities.,,false,,,"undergrad-edu: 
last-name: Chu
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Kenneth 
email: 
",,"Stealth/Not Launched, "
EMRWrite,,"EMRWrite is currently developing an EMR that uses a smart pen and paper forms to capture and record patient information.  Proprietary software translates handwriting into fully documented electronic records making patient information accessible on screen and in printed reports for doctors, front/back office staff and patients.  EMRWrite is designed for small and solo medical practices challenged by conventional and costly EMRs.  ",,false,,,"undergrad-edu: UC Berkeley
last-name: Everett
founder: true
other-edu: 
personnel: 
grad-edu: University of Michigan
previous-title: 
current-title: COO and CMO
first-name: Chuck
email: 
",,"B2B--Clinician Workflow, B2B--Administrative Tools, Stealth/Not Launched, "
HealthRoots,www.healthroots.com,"Health Roots is an Electronic Healthcare Management and Development Company providing a variety of web-based products including Electronic Health Records, Health Center Management Systems, Electronic Data Capture, Clinical Trial Management Software and Personal Health Records. Health Roots also provides services including EHR Transition Services, Product Support Services and Portals.  HealthRoot......s online Web Community is intended as a centralized information hub on EHR.",,false,,,"undergrad-edu: 
last-name: Jimenez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director
first-name: Roberto
email: 
",,"Self Management tools , B2B--Clinician Workflow, B2B--Administrative Tools, Stealth/Not Launched, "
Pharmacy for Patients,,Pharmacy for Patients provides digital medication management services to patients.,,false,,,"undergrad-edu: 
last-name: Birkeland
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-CEO and President of Clinical Services
first-name: Kade
email: 
",,"Stealth/Not Launched, "
Maza Associates,maza-associates.com ,"Maza Associates is engaged across the spectrum of healthcare innovation and investing, with a concentration in product and solution development for healthcare services, biotech, and medical technologies.  Maza focuses on identifying niche service problems and developing cost-effective solutions for healthcare organizations at the intersection of technology and health services.  Planned products will span the entire spectrum of patient flow, from coordinated pre-admission care to discharge tools and coordinated discharge care. (NOTE WEBSITE NOT YET LIVE, NO PUBLIC INFO AVAIL, DESCRIPTION BASED ON INFO SUBMITTED FOR CONFERENCE)",,false,,,"undergrad-edu: 
last-name: Marwah
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Rakesh
email: 
",,"Stealth/Not Launched, "
Stealthy Healthcare,,Stealthy Healthcare is currently building a web and mobile device driven service using game mechanics and social leverage to encourage healthy lifestyle changes. Initial product offerings to include a glucometer that can plug into any smartphone.,,false,,,"undergrad-edu: 
last-name: Kamal
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Sutha
email: 
",,"Stealth/Not Launched, Self Management tools , "
iFIXme,http:ifixme.com/,iFIXme provides an Internet-based  physical therapy telehealth platform. ,,false,,,"undergrad-edu: 
last-name: Salah
founder: true
other-edu: 
personnel: 
grad-edu: Harvard University
previous-title: WebMD, EVEO
current-title: CEO
first-name: Anthony
email: 
",,"Wellness, Patient-provider communication, Stealth/Not Launched, Self Management tools , "
WorldOne,www.medtango.com,WorldOne is a health care research firm now building a medical search engine (www.medtango.com) targeted at physicians.,,false,,,"undergrad-edu: 
last-name: Toudic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Commercial Web
first-name: Chris
email: 
",,"Search, Stealth/Not Launched, "
"Abzooba, Inc",www.abzooba.com,"Abzooba seeks to provide patients with clean, contextual and relevant knowledge from credible internet sources. The Abzooba Relevance Engine uses a ranking algorithm to determine the relevance of clinical information for a particular patient.",,false,,,"undergrad-edu: IIT Kampur
last-name: Vipul
founder: true
other-edu: 
personnel: 
grad-edu: UC Berkeley
previous-title: BrachySolutions, Inc
current-title: CEO 
first-name: Vivek
email: 
",,"Search, Stealth/Not Launched, "
4Ptechnologies,www.4ptechnologies.com,"4P technologies offers a location-based, mobile application that provides patients in need of an urgent care visit, information about the next available appointment with their primary care physician or at the local urgent care center. Patients seeking ER services can further use the application to forward clinical information to participating ERs and to notify their primary physicians of the visit.NOTE: THIS DESCRIPTION BASED ON SUBMITTED INFORMATION, NO FURTHER INFORMATION IDENTIFIED ON 11/7 WEB SEARCH, WEBSITE NOT VERIFIED",,false,,,"undergrad-edu: 
last-name: Pan
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Wayne
email: 
",,"Provider Search, Data Utility Layer, Stealth/Not Launched, B2B--Clinician Workflow, B2B--Administrative Tools, "
