name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
Skinsight,www.skinsight.com,"Skinsight provides information, images and Q,,,,,A with physicians about skin diseases and other visual conditions. Owned by Logical Images. ",,true,,,"undergrad-edu: 
last-name: Burrill
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Consumer Health
first-name: Roderic
email: 
",,"Content, "
Planet MEDIX,www.onmedix.com,The goal of planetMEDIX is to be the central directory for medical tourism. The portal has been created in eight languages and will enable patients all over the world to find the best possible treatments in their own native language.,,true,,,"undergrad-edu: 
last-name: Ehret
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dipl-oec
first-name: Julius
email: 
",,"Content, Provider Search, "
Project Diabetes,www.projectdiabetes.com,"Project Diabetes offers a free online disease management tool helping newly diagnosed diabetics learn about how their blood glucose level responds to diet, exercise and meditation. ",,true,,,"undergrad-edu: 
last-name: Price
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Mellie
email: 

undergrad-edu: 
last-name: Price
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Mellie
email: 
",,"Content, Self Management tools , "
Collectively Wise,www.collectivelywise.com,"Collectively Wise is an online community resource and group blog for the sandwich generation discussing anything from Medicare, insurance, housing and more.",,true,,,"undergrad-edu: 
last-name: Luehrs
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Kirsten
email: 
",,"Patient/Consumer Communities, Content, "
SuperSmartHealth,www.supersmarthealth.com,SuperSmartHealth is a content site that incorporates evidence-based medicine (EBM) teaching and coaching to empower patients to collaborate more fully with healthcare providers in decisions around their care.,,true,,,"undergrad-edu: 
last-name: Friedland, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Daniel 
email: 

undergrad-edu: 
last-name: Friedland, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Daniel 
email: 
",,"Content, "
BODIES IN SPACE,bodiesinspace.com,"BODIES IN SPACE is a blogger’s e’zine for whole brain, whole body, whole-mind solutions. It......s the “mouthpiece” for the holistic learning and embodied brain fitness consulting center The George Greenstein Institute.",,true,,,"undergrad-edu: 
last-name: Greenstein
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founding Director
first-name: Dr. M. A. 
email: 
",,"Content, "
Women......s Healthcare Forum,www.womenshealthcareforum.com,"Women......s Healthcare Forum promotes comprehensive and integrated healthcare for women by providing patient-centered, evidence-based education and information to clinicians, researchers, organizations and individuals. Womenshealthcareforum.com is supported by funds from The Foundation for Better Health Care, an independent nonprofit educational organization",,true,,,"undergrad-edu: 
last-name: Near
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: David
email: 
",,"Content, "
Cancer Focus.org,cancerfocus.org,Cancerfocus.org provides cancer news and tools for both patients and cancer researchers. It also provides a direct link between the cancer research community (PhDs) and patients on what emerging technologies are applicable to their cases. This information can then arm them in their discussions with their primary provider and may even help to cause direct changes to the protocols followed at many second tier hospitals around the country.  CancerFocus.org is also developing tools for the scientific community to aid in archiving and presenting data in the scientific literature .  ,,true,,,"undergrad-edu: 
last-name: Ross
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Owner
first-name: Duncan
email: 
",,"Content, "
ADAM,www.adam.com,"A technology solution provider, ADAM also has one of the world’s largest continually-enhanced online consumer health information libraries and a host of other products and tools that help hospitals and other healthcare organizations attract and retain web site visitors.",,true,,,"undergrad-edu: 
last-name: Greene
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Officer
first-name: Alan
email: 

undergrad-edu: 
last-name: Leach
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Rick
email: 

undergrad-edu: 
last-name: Leach
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Rick
email: 
",,"Content, Provider Search, "
About.com: Patient Empowerment,patients.about.com/,Consumer healthcare information website/aggregator.  Also hosts a patient empowerment blog.,,true,,,"undergrad-edu: 
last-name: Torrey
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Trisha
email: 
",,"Content, "
Thyroid Symptom and Support,thyroidsymptomsandsupport.com,Thyroid Symptom and Support.com is a web site for people to track their symptoms and compare their symptoms to others with thryoid disorders.,,true,,,"undergrad-edu: 
last-name: Kelly
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Owner
first-name: Ann
email: 
",,"Content, Personal health assessments , "
AskDrWiki,www.askdrwiki.com,"AskDrWiki.com is a nonprofit educational website operated as a public service by the Open Access Medical Informatics Group, a 501(c)(3) non profit company. At AskDrWiki.com, you can publish your review articles, clinical notes, pearls, and medical images ",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Content, "
Better Health,www.getbetterhealth.com,"Better Health is a group blog and content site owned and run by Val Jones, M.D., award-winning writer and former Senior Medical Director of Revolution Health.",,true,,,"undergrad-edu: 
last-name: Jones, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Val
email: 
",,"Content, "
BeWell,www.bewell.com,"BeWell connects members through both evidence based content and dialogue.  BeWell.com enables consumers to access a team of well-known doctors to hear what they think about health topics ranging from recent studies to news articles and lifestyle choices. BeWell is owned by Lluminari, Inc.",,true,,,"undergrad-edu: 
last-name: Browning
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO, Co-Founder
first-name: Elizabeth
email: 
",,"Content, Patient/Consumer Communities, "
Psych Central,www.psychcentral.com,"Psych Central is an independent mental health social network.  It also provides Mental health information, content and community.",,true,,,"undergrad-edu: 
last-name: Grohol
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO & Publisher
first-name: Dr. John
email: 

undergrad-edu: 
last-name: Grohol
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO & Publisher
first-name: Dr. John
email: 
",,"Patient/Consumer Communities, Content, "
Health Butler,www.healthbutler.com,"Health Butler is an online preventative healthcare information organization offering healthy living e-mail reminders, personal health information storage, and a variety of health tools to users registered with the site. They also offer tools and programs for employers.",,true,,,"undergrad-edu: 
last-name: Reicher
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Joshua
email: 

undergrad-edu: 
last-name: Reicher
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Joshua
email: 
",,"Search, Wellness, Content, Self Management tools , "
FreeMD.com,www.freemd.com,Freemd.com is a video-based  decision support system and an online interactive library written and maintained by physicians. It was licensed by EveryDay Health in 2009 and is featured on their site.,,true,,,"undergrad-edu: 
last-name: Schueler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Stephen
email: 
",,"Content, Personal health assessments , "
TheraSim,www.therasim.com,"TheraSim is a software that combines patient simulation, e-learning and analytics to change and improve physician behavior. TheraSim is focused on pharmaceutical education, professional online simulation tools, in clinic training and analytics.",,true,,,"undergrad-edu: 
last-name: Cervenka
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: COO/CFO
first-name: Gordon
email: 

undergrad-edu: 
last-name: Cervenka
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: COO/CFO
first-name: Gordon
email: 

undergrad-edu: 
last-name: Hadden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO and Founder
first-name: David
email: 
",,"B2B--Administrative Tools, Content, "
VSONA,www.vsona.com,"VSONA creates  highly interactive video (and audio) Q,,,,,A......s for doctors to communicate with their patients online. Company also does online reputation management.",,true,,,"undergrad-edu: 
last-name: Coats
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Product Officer
first-name: Bill
email: 

undergrad-edu: 
last-name: Coats
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Product Officer
first-name: Bill
email: 
",,"Content, B2B--Administrative Tools, "
FertilityTies,www.fertilityties.com,"Fertility Ties is a portal about fertility which includes information, calendars and a fertility doctor search engine. ",,true,,,"undergrad-edu: 
last-name: Alvarez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Veronica
email: 

undergrad-edu: 
last-name: Alvarez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder & CEO
first-name: Veronica
email: 
",,"Content, Provider Search, "
MEDgle,www.healthiermee.com,"Medgle......s goal is to provide better health utilities to the general consumer.  Its Healthiermee.com website provides tools for understanding how genetics, lifestyle, weight and age affect one's health, and provides actionable health forecasts.",,true,,,"undergrad-edu: 
last-name: Damle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Ash
email: 

undergrad-edu: 
last-name: Damle
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Ash
email: 
",,"Content, Self Management tools , Wellness, "
CalorieKing,www.calorieking.com,"CalorieKing combines online diets, coaching and community for the treatment of obesity, and integrates them into systems that make possible the kind of healthcare team collaboration necessary to successfully treat a chronic recurring disease with multiple co-morbidities.",,true,,,"undergrad-edu: 
last-name: McGuinness
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Keith
email: 

undergrad-edu: 
last-name: McGuinness
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Keith
email: 
",,"Patient/Consumer Communities, Content, Self Management tools , Coaching and Advisory Services, "
GIDEON Informatics,www.gideononline.com,"GIDEON is a web based expert system and knowledge base for health professionals which helps them make better decisions. GIDEON currently supports Infectious Diseases, Microbiology and Toxicology and is used by doctors, nurses and students in hospitals, universities and departments of public health.Users can enter multiple symptoms and receive a differential diagnosis and obtain information about the diseases including recommended therapy.",,true,,,"undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
GIDEON Informatics,www.gideononline.com,"GIDEON is a web based expert system and knowledge base for health professionals which helps them make better decisions. GIDEON currently supports Infectious Diseases, Microbiology and Toxicology and is used by doctors, nurses and students in hospitals, universities and departments of public health.Users can enter multiple symptoms and receive a differential diagnosis and obtain information about the diseases including recommended therapy.",,true,,,"undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 

undergrad-edu: 
last-name: Blackman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Uri
email: 
",,"Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, Content, B2B Decision Support Analytics, Professional Knowledge Exchanges, "
Experience Project,experienceproject.com,"Experience Project allows users to anonymously connect about any life topic that matters to them and get support from peers. Health topics are the basis for our main communities (depression, sexual health, anxiety, diabetes, cancer, etc. are all large and active communities), but we also enable users to share more about their lives to be able to get a fuller emotional and psychological support.We reach nearly 2 million people every month, making us larger than most other health social sites.",,true,,,"undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP
first-name: Julio
email: 

undergrad-edu: 
last-name: Vasconcellos
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Julio
email: 
",,"Patient/Consumer Communities, Content, "
HealthyWorlds,www.healthyworlds.com,"HealthWorlds uses virtual worlds to deliver effective, efficient and inexpensive health improvement programs.",,true,,,"undergrad-edu: 
last-name: Mills
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Peter
email: 

undergrad-edu: 
last-name: Pinder
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founding Partner
first-name: Clive
email: 

undergrad-edu: 
last-name: Mills
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr
first-name: Peter
email: 
",,"Content, Self Management tools , Gaming, "
HealthyWage,www.healthywage.com,HealthyWage is a provider of health and wellness incentive programs for corporations to reward employees who make healthy choices.,,true,,,"undergrad-edu: 
last-name: Roddenberry
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder
first-name: David
email: 

undergrad-edu: 
last-name: Roddenberry
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder
first-name: David
email: 
",," Financial management , Wellness, Patient/Consumer Communities, Search, Content, Provider Search, Gaming, "
Lybba,www.lybba.org,"Lybba is a non-profit organization that uses research, design, technology, and media to drive change in health care.  The group has 3 areas of focus:  1) Translational research, 2) Patient empowerment, and 3) Clinical improvement. Lybba was founded by filmaker Jesse Dylan (yes, he......s Bob's son).",,true,,,"undergrad-edu: 
last-name: McGovern
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief of Staff
first-name: Patrick
email: 

undergrad-edu: 
last-name: McGovern
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief of Staff
first-name: Patrick
email: 

undergrad-edu: 
last-name: Fore
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: David
email: 
",,"Patient/Consumer Communities, Content, Stealth/Not Launched, "
Nhumi Technologies GmbH,nhumi.com,Nhumi develops systems to visualize healthcare information on top of a virtual 3D model of the human anatomy with the goal of providing healthcare information the same way geographical information is provided by Google maps.,,true,,,"undergrad-edu: 
last-name: Elisseeff
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Andre
email: 

undergrad-edu: 
last-name: Elisseeff
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Andre
email: 
",,"Content, Consultant/Tech Services, "
Lab Tests Online,www.labtestsonline.org,"Lab Tests Online is an educational website produced by the American Association for Clinical Chemistry (AACC). It educates patients about the vital role that lab tests play in the screening, diagnosis, and treatment of disease. Lab Tests Online receives more than 1.5 million visits each month, and has nine language versions of its website. However, despite the name it is NOT a proider of online lab tests!",,true,,,"undergrad-edu: 
last-name: Linzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Producer
first-name: George
email: 

undergrad-edu: 
last-name: Linzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Producer
first-name: George
email: 

undergrad-edu: 
last-name: Linzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Producer
first-name: George
email: 
",,"Content, "
First Life Research,www.firstliferesearch.com,"FLR aggregates medical content written by patients on health forums, blogs or any other user content web platform and extracts statistics and relations between medications,side effects, symptoms, signs, conditions and procedures.",,true,,,"undergrad-edu: 
last-name: Mantel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman & Founder
first-name: Gideon
email: 

undergrad-edu: 
last-name: Mantel
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chairman & Founder
first-name: Gideon
email: 
",,"Search, Content, "
Angeli Noonan,www.angelinoonan.it,"Italian patients...... association for the Noonan Syndrome, providing web content, social networks about Noonan Syndrome and related syndromes (CFC, Costello, Leopard).",,true,,,"undergrad-edu: 
last-name: petroni
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: vice-president, treasurer
first-name: angelo
email: 
",,"Patient/Consumer Communities, Content, "
Streaming Well,www.streamingwell.co.uk,"Streaming Well distributes patient education and healthy lifestyle video online in the United Kingdom and Europe. We partner with pharmaceutical, commercial, and not-for-profit entities to create patient education materials with measurable impact. Video is the medium that best resonates with health audiences enabling patient engagement and improving compliance.",,true,,,"undergrad-edu: 
last-name: Banbury Namouk
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Francis
email: 

undergrad-edu: 
last-name: Banbury Namouk
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: Francis
email: 
",,"Content, "
E-SENIORS Association,www.e-seniors.asso.fr,E-Seniors Association (L......association E-seniors) is a France-based company that provides access to and training in information and communication technologies for seniors and/or disabled people. ,,false,,,"undergrad-edu: 
last-name: epstein
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director
first-name: monique
email: 
",,"Content, Consultant/Tech Services, "
Myhealth.ir,www.myhealth.ir,Iranian health content from mashhad university of medical sciences.Website is in Persian.,,true,,,"undergrad-edu: 
last-name: assadi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: dr
first-name: reza
email: 
",,"Content, "
Information Hospitaliere,www.informationhospitaliere.com,France-based health news service,,true,,,"undergrad-edu: 
last-name: ludovic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: director
first-name: coralie
email: 

undergrad-edu: 
last-name: ludovic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: director
first-name: coralie
email: 
",,"Content, Professional Knowledge Exchanges, "
Children......s Rare Disease Network,http:www.crdnetwork.org/,"The Children’s Rare Disease Network is working to create greater public awareness for rare disease, while connecting, educating and empowering the millions of families and caregivers affected, through an online community and collaborative portal.",,true,,,"undergrad-edu: 
last-name: Boice
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Nicole
email: 
",,"Patient/Consumer Communities, Content, "
