name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
MyHealthCommunity,www.myhealthcommunity.net,"MyHealthCommunity provides an integrated suite of the latest Web 2.0 interactive tools, a full-featured administrator console, and an open architecture that opens new channels of communications for everyone.  Members include physicians, nurses, IT, staff and patients, allowing for individual communities within the larger community that can be private or open.",,true,,,"undergrad-edu: 
last-name: Wasilisian
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Operations & Product Management
first-name: Diane
email: 

undergrad-edu: 
last-name: Wasilisian
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP of Operations & Product Management
first-name: Diane
email: 
",,"Consultant/Tech Services, B2B--Administrative Tools, "
Patagon Health ,www.patagonhealth.com,"Patagon Health (formed in California as Patagon Systems, LLC)is focused on tools and services to help the consolidation of medical groups into Accountable Care Organizations. ",,false,,,"undergrad-edu: 
last-name: Bulkley
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Ben
email: 
",,"Consultant/Tech Services, "
PreviMed,www.previmed.com,"Established in 2007, PreviMed, Inc. is led by experts in healthcare delivery, technology selection and integration and regulatory compliance and audit-ready reporting.The company provides Research, Training and Consulting services with expertise in EMR, Medical Device Lifecycle ,,,,, Connectivity and Global healthcare trends.",,false,,,"undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 

undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 

undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 

undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 

undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 

undergrad-edu: 
last-name: Salgaonkar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CTO
first-name: Atul
email: 
",,"Consultant/Tech Services, "
ScramblerMail,www.scramblermail.com,"ScramblerMail offers an easy-to-use, hosted, encrypted e-mail solution designed for small medical practices with limited IT infrastructure.  The service allows providers to securely e-mail anyone from any computer, whether or not the recipient has a secure e-mail account.  There is no need to change e-mail addresses or install software.  ScramblerMail alerts the sender when an e-mail has been opened or if it has not been opened by a certain time.",,true,,,"undergrad-edu: 
last-name: Fiedotin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Richard
email: 

undergrad-edu: 
last-name: Fiedotin
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Richard
email: 
",,"Patient-provider communication, Consultant/Tech Services, "
Solano Physician......s Alliance,solanophysiciansalliance.org/,"Solano Physician......s Alliance (SPA) is developing a HIT focused technical assistance center that coordinates and supports EHR implementation, practice redesign and training county wide. The goal is to ease the transition and burdens providers face with HIT adoption and training. ",,false,,,"undergrad-edu: 
last-name: Ayala
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director
first-name: Kelly 
email: 
",,"Consultant/Tech Services, "
SynapticHealth,www.synaptichealth.com,"SynapticHealth is  platform for HCIT ,,,,, HIE vendors, consumers and developers to promote and spark collaboration around information services - everything from infrastructure (interfaces and adapters) to apps and full-blown solutions. ",,false,,,"undergrad-edu: 
last-name: Eyestone
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Jeffrey
email: 

undergrad-edu: 
last-name: Eyestone
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Jeffrey
email: 
",,"Consultant/Tech Services, "
TouMetis,www.toumetis.com,"Title:Unleashing new and powerful applications with new Web StandardsAbstract:With the release of new Web standards such as HTML 5, the healthcare community can create a continuum of information for the healthcare providers and patients.  The barriers associated with creating applications that worked across multiple operating systems and device types were expensive to develop and difficult to support. For example, what happens to the application when a user doesn't have Internet or network connection. This prevented many creative healthcare initiatives to develop.  With new browser standards such as HTML 5, solutions can be developed that support multiple operating systems such as Windows and OS X, as well as, device types such as desktops, notebooks, NetBook, smartphones and Internet appliances.  Not only do these applications work when connected to the Internet, they are designed to work off-line in remote or disconnected environments. In addition, these applications provide the capability of providing alerts and notifications to help everyone stay in compliance.This session will talk about unleashing the power of the new Web standards.  The ability to create a single application that works on multiple devices.  The session points out the use of mobile phones as a critical information vehicle for healthcare providers and patients. The new web standards will create a new paradigm shift in developing applications that provides the right information, to the right person, at the right time.",,false,,,"undergrad-edu: 
last-name: Willnerd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Mark
email: 

undergrad-edu: 
last-name: Willnerd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Mark
email: 
",,"Consultant/Tech Services, "
Well Words: content   consulting,www.WellWords.com,"Launched in January 2008 by two media veterans, Well Words is a content solutions company primarily in the health and wellness arena. We work with companies to develop marketing microsite strategies and content that compel readers to take action to improve their health.",,false,,,"undergrad-edu: 
last-name: Rover
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: co-founder
first-name: Elena
email: 

undergrad-edu: 
last-name: Rover
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: co-founder
first-name: Elena
email: 
",,"Consultant/Tech Services, "
Advance MarketWorx,www.advancemarketworx.com/,Pharmaceuticals brand and marketing consultancy,,false,,,"undergrad-edu: 
last-name: Hoenig-Carlson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Advance MarketWorx
first-name: Ellen
email: 
",,"Consultant/Tech Services, "
Alliance of Professionals ,www.apc-services.com,,,false,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Consultant/Tech Services, "
Claricode ,www.claricode.com/,"Claricode provides medical software development to health care providers and medical software companies. The company works with a variety of premier medical organizations on novel applications that improve quality of life and lower the overall cost of patient care, creating e-health solutions for medication management, e-prescribing, home care, Electronic Medical Records (EMRs) telemedicine, payment reconciliation and more.",,false,,,,,"Consultant/Tech Services, "
Animax Health,www.animaxhealth.com,"Multichannel MarketingOur team reaches out to your end customers to communicate your message via the channels that they use - online, TV, print, community events, in-office, etc.  We offer targeted placement and collective media purchasing insight to build awareness and interactively engage the target audience.A specific topic to be discussed is the Facebook applications that Animax Health is working on for companies like Humana (contract pending).",,false,,,"undergrad-edu: 
last-name: Jones
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: COO
first-name: Tim
email: 
",,"Consultant/Tech Services, "
Archimage,www.archimage.com,Design firm,,false,,,"undergrad-edu: 
last-name: Buday
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Richard
email: 
",,"Consultant/Tech Services, "
"Awareness, Inc.",www.awarenessnetworks.com,Social marketing software provider.,,true,"date: 2010-08-30
partnership: 
description: asfasdfasdf adfasdfasdfasdf asdfasdfasdf asdfasdfasdfads
name: 
","date-launched: 2010-08-26
product: 
description: Many different type of information are available. 
name: Awareness Beta

date-launched: 2010-08-27
product: 
description: Really cool stuff. 
name: Many other things 
","undergrad-edu: 
last-name: Doerr
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: Alpha Beta 
current-title: CEO
first-name: John
email: sgargconsulting@gmail.com
",,"Consultant/Tech Services, "
Benz Communications,www.benzcommunications.com,Benefits consultant specializing in  health care tools are delivered through employers. ,,false,,,"undergrad-edu: 
last-name: Benz
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO/Strategist
first-name: Jennifer
email: 
",,"Consultant/Tech Services, "
Yos Technologies,www.yostechnologies.com,"Yos Technologies is the leader in software, services, information and connectivity solutions that empower healthcare providers to deliver best-in-class quality of care with optimum operational efficiencies. ",,false,,,"undergrad-edu: 
last-name: Verma
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Vijaya
email: 

undergrad-edu: 
last-name: Verma
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Vijaya
email: 
",,"Consultant/Tech Services, "
Alliance Healthcare Solutions Inc.,www.tripractix.com,"triPRACTIX is a healthcare IT company that focuses on connectivity services, Cisco Advanced Unified Communications, medical applications, and the advanced development of EDI.       ",,false,,,"undergrad-edu: 
last-name: Spangler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Manager
first-name: Christine
email: 
",,"Consultant/Tech Services, "
Esselen Resources,under construction,"Health technology consulting firm with specialization in maximizing sales opportunities, developing innovative health benefit solutions and designing merger/acquisition strategies for Client companies in the software application, health benefit and insurance industries.",,false,,,"undergrad-edu: 
last-name: Esselen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Jack
email: 

undergrad-edu: 
last-name: Esselen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Jack
email: 

undergrad-edu: 
last-name: Esselen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Jack
email: 

undergrad-edu: 
last-name: Esselen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Jack
email: 

undergrad-edu: 
last-name: Esselen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Jack
email: 
",,"Consultant/Tech Services, "
NuEra Health Alliance,http:nu-erahealth.com/,"NuEra Health Alliance is a consulting firm with two major focus areas.  The first is to help propel the healthcare industry,  and more specifically, pharma, towards faster adoption of emerging technologies.  Having been in big pharma for many years, we understand the bureacracy and current mindset of organizations and we can strategically assist technology companies to appropriately position themselves, guide the organizational change management that will be required for adoption and lend credibility to the ......cause'.  To put it simply, we believe we can help 'build a bridge' between the two industries.  Our second area of focus is patients-the real reason why both of us have been in the industry for so long.  We are passionate about arming patients and physicians with the tools that will lead to improved healthcare.  We are on the look-out for patient related tools that will empower patients to become better advocates for their own health and will do everything we can to help move those tools into the hands of folks that need them!    ",,false,,,"undergrad-edu: 
last-name: Murnen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Partner
first-name: Ginny
email: 

undergrad-edu: 
last-name: Murnen
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Managing Partner
first-name: Ginny
email: 
",,"Consultant/Tech Services, "
Sensitel,www.sensitel.com,"Sensitel is deploying sensory technologies and mobile interfaces to solve operational challenges in healthcare. Sensitel is helping hospitals reduce patient errors and increase safety by remotely monitoring temperature, humidity and inventory in refrigerators and mobile locations. Sensitel......s intuitive multi-tasking products enable hospitals to respond to emergencies and conduct triage in epidemic scenarios.  ",,false,,,"undergrad-edu: 
last-name: Sikka
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Operating officer
first-name: Mohinder
email: 

undergrad-edu: 
last-name: Sikka
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Operating officer
first-name: Mohinder
email: 
",,"Consultant/Tech Services, "
Dura Health Concepts,www.durahealthconcepts.com/,"Dura Health Concepts provides physicians with market-leading, innovative and secure consulting and implementation solutions required to integrate electronic health records systems and processes into physician practices.Dura Health is not a vendor and will leverage the scale of the physician community to deliver a cost-effective, doctor-first product that will allow all physicians access to the financial, efficiency, and patient health benefits of EHR systems.  Our products and services are designed to build a bridge from the current practice processes and systems to compliance with the HITECH criteria.  This will improve the practice performance and position our partner physicians to take advantage of the government incentives.    There is a deficiency of the technical resources necessary for small physician practices and solo practitioners to deploy and meaningfully use EHR systems.  Dura Health Concepts fills this void.  ",,false,,,"undergrad-edu: 
last-name: Todd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Reinglass
email: 

undergrad-edu: 
last-name: Todd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Reinglass
email: 

undergrad-edu: 
last-name: Todd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Reinglass
email: 

undergrad-edu: 
last-name: Todd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Reinglass
email: 

undergrad-edu: 
last-name: Todd
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Reinglass
email: 
",,"Consultant/Tech Services, "
Labor Market Pulse,www.labormarketpulse.com,"Labor Market Pulse(LMP) is a market-based analytical platform serving health care employers, analysts, investors, educational institutions, and media.",,false,,,"undergrad-edu: 
last-name: Cherner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: David
email: 

undergrad-edu: 
last-name: Cherner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: David
email: 
",,"Consultant/Tech Services, "
Dak Systems Consulting,www.daksystemsconsulting.com,"Dak Systems Consulting is a national healthcare information technology advisory consultancy, specializing in the analysis, strategy and planning of electronic health record component technologies and systems.",,false,,,"undergrad-edu: 
last-name: Kohn
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Deborah
email: 

undergrad-edu: 
last-name: Kohn
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Deborah
email: 
",,"Consultant/Tech Services, "
e-healthline.com,www.ehealthline.com,"E*HealthLine  global health information network offers information solutions to the health care industry . Modular solutions include integrated hospital management systems, integrated managed care systems, electronic health records, E-prescribe prescription system, and etc.",,false,,,"undergrad-edu: 
last-name: Singh
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Avinash
email: 
",,"Consultant/Tech Services, "
MataiNet,www.matainet.com,"MataiNet is a information technology service provider to healthcare organizations.  It has been in collaboration with Hawaii Centers for Independent Living to develop innovative services to help older adults and people with disabilities - and caregivers - to access vital information and services efficiently to improve their wellness.  In addition, MataiNet has 2 internal projects:  1) to create metadata from user generated video that can automatically be indexed by organic search services and 2) Social Service Mesh, which it envisions to be a  national service exchange network that will provide transparent bartering. ",,false,,,"undergrad-edu: 
last-name: ODonnell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Shawn
email: 

undergrad-edu: 
last-name: ODonnell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Shawn
email: 

undergrad-edu: 
last-name: ODonnell
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Shawn
email: 
",,"Consultant/Tech Services, "
Manovega Communications,www.manovega.com,Manovega Communications Pte. Ltd is a Singapore and Los Angeles based company specializing in the delivery of high-speed mobile broadband networks.,,false,,,"undergrad-edu: 
last-name: Nihalani
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Rahul
email: 

undergrad-edu: 
last-name: Nihalani
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Rahul
email: 

undergrad-edu: 
last-name: Nihalani
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Rahul
email: 

undergrad-edu: 
last-name: Nihalani
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Rahul
email: 

undergrad-edu: 
last-name: Nihalani
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Rahul
email: 
",,"Consultant/Tech Services, "
CalRHIO,www.calrhio.org,The California Regional Health Information Organization is a collaborative effort to incrementally build the structure and capabilities necessary for a secure statewide health information exchange system that enables California’s health care providers and patients to access vital medical information at the time and place it is needed.,,false,,,"undergrad-edu: 
last-name: Coye
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Molly
email: 
",,"Consultant/Tech Services, "
Clear Directions,www.mycleardirections.com,"Clear Directions is a business advisement firm focused on two sectors, healthcare startups and the legal business.",,false,,,"undergrad-edu: 
last-name: Stillman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Denise
email: 

undergrad-edu: 
last-name: Stillman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Denise
email: 
",,"Consultant/Tech Services, "
