name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
Surescripts,www.surescripts.com,"Surescripts operates the country’s largest electronic prescribing network. Available during emergencies or routine care, the Surescripts network is used every day by thousands of prescribers across all 50 states to electronically access prescription information and route prescriptions. The Surescripts network connects these prescribers to all of the nation’s major chain pharmacies (e.g. Walgreens, CVS/pharmacy, Rite Aid, Wal-Mart), many of the nation’s leading payers and PBMs (e.g. Aetna, CVS Caremark, Express Scripts, Medco, Wellpoint) and over 10,000 independent pharmacies nationwide.Surescripts also publishes the annual National Progress Report on E-Prescribing tracks national electronic prescribing activity through the Surescripts network. ",,true,,,"undergrad-edu: 
last-name: Van Horrick
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Marketing & Communications
first-name: Chris
email: 

undergrad-edu: 
last-name: Totonis
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President & Chief Executive Officer
first-name: Harry
email: 

undergrad-edu: 
last-name: Barclay
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Strategy Officer
first-name: Scott
email: 
",,"B2B--Administrative Tools, "
InQuickER,www.inquicker.com,InQuickER provides patients with an online check-in system allowing them to bypass their hospital’s emergency department waiting room during their visit.,,false,,,"undergrad-edu: 
last-name: Kiley
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Tyler
email: 
",,"B2B--Administrative Tools, "
YourNurseIsOn.com,www.yournurseison.com,"YourNurseIsOn.com (YNIO) is an internet based, healthcare communications system that uses Internet and SMS messaging to give hospitals unprecedented access to healthcare staff.",,true,,,"undergrad-edu: 
last-name: Browning
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Matthew
email: 
",,"B2B--Administrative Tools, "
Practice Fusion,www.practicefusion.com,"Practice Fusion provides a free, web-based Electronic Health Record (EHR) for physicians. Their EHR includes charting, scheduling, e-prescribing, lab integrations, billing and a Personal Health Record for patients.",50,true,"date: 
partnership: 
description: Dell and Practice Fusion have partnered to offer physicians and office staff exclusive deals on computers and hardware for medical practices
name: 

date: 
partnership: 
description: Kareo - Practice Fusion has partnered with Kareo to provide an integrated billing solution within the EHR that allows practices to manage patient demographics, insurance documents, electronic claims, remittances, and eligibility checks.
name: 

date: 
partnership: 
description: Practice Fusion has partnered with laboratories across the U.S. to allow for effortless orders and streamlined results right from the EHR. Our partners include: BioReference Laboratories, Clinical Laboratory Management, Inc., Quest Diagnostics, Sunrise Medical Laboratories
name: 
",,"undergrad-edu: 
last-name: Howard
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Ryan 
email: 

undergrad-edu: 
last-name: Peters
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing Communications
first-name: Emily 
email: 

undergrad-edu: 
last-name: Peters
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director of Marketing Communications
first-name: Emily 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, "
Health Language,www.healthlanguage.com,"Health Language is a global leader in medical terminology management, Health Language provides software for healthcare providers and vendors that manages updating, mapping, distribution, and access to standard medical vocabularies and administrative codes.",,true,,,"undergrad-edu: 
last-name: Kleinberg
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Business Development
first-name: Kenneth
email: 
",,"B2B--Administrative Tools, B2B--Revenue Collection , "
Personal Medicine International,www.personalmedicine.com,"Personal medicine International has a web-based e-commerce and marketing platform for concierge medical practice, as well as the first cloud based iphone platform for medical practice.  The company also provides consulting and practice conversion services for primary care doctors that want to move their pediatrics/geriatrics/family practice into a personalized medical practice that features the cornerstone of primary care, the house call.",,true,,,"undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 

undergrad-edu: 
last-name: hodge
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: natalie 
email: 
",,"B2B--Administrative Tools, B2B--Clinician Workflow, "
mdDigest,www.mddigest.com,"mdDigest has created a fully integrated Web 2.0 EMR, Practice Management System, and Patient and Physician connectivity toolset that is backed by a health intelligence engine designed to provide point of care alerts based on population studies. The solution is delivered in a .net open source solution allowing the community to extend the framework. ",,true,,,"undergrad-edu: 
last-name: Crowe
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Clint
email: 
",,"B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, "
Health Integrated,www.healthintegrated.com,"Health Integrated is a leading innovation partner for health plans, providing evidence-based solutions to accelerate achievement of health management goals for clinical outcomes, quality measures and cost containment.",,true,,,"undergrad-edu: 
last-name: Wigginton
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Steve
email: 
",,"Content, B2B Decision Support Analytics, B2B--Administrative Tools, "
CH Mack,http:www.chmack.com/,CH Mack......s medical management software facilitates proactive care management through a fully integrated database of member and provider information-coordinating all interactions using Web-based workflow management. It supports the real-time communication of information between all members of the care team.,,true,,,"undergrad-edu: 
last-name: Boue
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Chris
email: 

undergrad-edu: 
last-name: Pantuso
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Engineering
first-name: Joe
email: 
",,"B2B--Administrative Tools, "
Prodigo Solutions,www.prodigosolutions.com,"Prodigo Solutions provide web-based SaaS solutions for the healthcare supply chain, including a web-based requisition tool to automate, streamline and speed up requisition creation, submissionand approval processes, a hosted solution connecting buyers and suppliers in a virtual supplier network and an e-commerce transaction platform and supplier portal. ",,true,,,"undergrad-edu: 
last-name: Colletti
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Jack
email: 
",,"B2B--Administrative Tools, "
HealthInsight,www.healthinsight.com,HealthInsight offers value-based plans to reduce health care costs by encouraging individuals to play an active role in the management of their health.,,true,,,"undergrad-edu: 
last-name: Watson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Martin
email: 

undergrad-edu: 
last-name: Rahm
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Janice
email: 
",,"Provider Search, Content, Coaching and Advisory Services, Self Management tools , B2B Decision Support Analytics, Patient-provider communication, B2B--Administrative Tools, Professional Knowledge Exchanges, "
Connextions Health,www.connextions.com,Connextions uses technology and professionals to help providers of health insurance plans to increase revenues and conversion ratios and to reduce costs.,,true,,,"undergrad-edu: 
last-name: Prast
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CIO
first-name: Albert
email: 
",,"B2B--Administrative Tools, "
Doctations,www.doctations.com,Doctations provides comprehensive office-patient management systems designed to improve office efficiency and increase practice income while enhancing the health of all patients. Doctations integrates administrative tools and billing system with a novel physician-patient network that provides knowledge analytics and consultative features and state-of-the-art medical records system. Doctors and patients share internet space to collaborate in real-time to achieve true integrated healthcare delivery. ,,true,,,"undergrad-edu: 
last-name: Cornacchia
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Louis
email: 
",,"Patient-provider communication, B2B--Administrative Tools, B2B--Clinician Workflow, "
mPay Gateway,www.mpaygateway.com,mPay Gateway is a web based health care software credit card payment system that secures payment from patients before they leave the office.,,true,,,"undergrad-edu: 
last-name: Beutner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Brian 
email: 

undergrad-edu: 
last-name: Beutner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Brian
email: 
",,"B2B--Administrative Tools, B2B--Revenue Collection , "
