name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
Google Health,www.google.com/health,"Google Health allows users to store and manage their health information through an online PHR, which users can link to services from Google Health......s partner. It's safe, secure, and free.  Can contain medical records from doctors, hospitals, and pharmacies",,true,,,"undergrad-edu: 
last-name: Krasner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Marketing Manager
first-name: Missy
email: 

undergrad-edu: 
last-name: Samat
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Sameer
email: 

undergrad-edu: 
last-name: Zeiger
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Manager, Google Health
first-name: Roni
email: 

undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Search, Clinical trials search , Provider Search, Self Management tools , Data Utility Layer, "
Lifestar,secure.mylifestarphr.com,"Lifestar is a free online service that allows you to create views of your health history that can be printed or exported from Google Health for sharing with health care providers, family, and caregivers. Created by Mount Tabor Online Services, one of the main contractors working with Google Health and Microsoft Healthvault.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Data Utility Layer, "
MEDSEEK Portal Solutions,www.medseek.com,"MEDSEEK is one of the major providers of hosptial websites. They also provide patient portal solutions that extend the functionality of the HealthVault framework by facilitating access to and sharing of clinical information between the healthcare organization and the patient’s personal health record. MEDSEEK......s Patient Experience Solutionoffers patient access to relevant health-related information, scheduling and other tools online.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Self Management tools , Data Utility Layer, "
MyVitalData,www.myvitaldata.com,"The MyVitalData™ Emergency Communication Gateway™ manages health information within a secure network of hospitals, first responders, disaster response organizations and combines the powerful benefits of Microsoft HealthVault.",,true,,,"undergrad-edu: 
last-name: 
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: 
email: 
",,"Data Utility Layer, B2B--Clinician Workflow, Self Management tools , "
WebMD,http:www.webmd.com,"WebMD is one of the best known health and medical content networks on the Web. It includes WebMD for consumers, Medscape for professionals, and WebMD Health Services, which supplies consumer tools and data integration services for health plans and employers.",,true,,,"undergrad-edu: 
last-name: Gattinella
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Wayne 
email: 
",,"Patient/Consumer Communities, Professional Knowledge Exchanges, Content, Provider Search, Personal health assessments , Self Management tools , Data Utility Layer, "
CiviGuard Technologies,www.civiguard.com,"CiviGuard Technologies offers CiviTriage, a smart phone-based patient triage and tracking platform with damage reporting, crisis review and patient vital sign-monitoring capabilities. The ultimate goal is to help EMS and first-responders better coordinate, track and triage patients.",,true,,,"undergrad-edu: 
last-name: Pandya
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Evangelist
first-name: Shawna
email: 

undergrad-edu: 
last-name: Pandya
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Medical Evangelist
first-name: Shawna
email: 
",,"B2B Decision Support Analytics, Data Utility Layer, "
Malden Labs,maldenlabs.com,"SaaS solution designed to change the way we interact with any form of electronic content (sensor, apps, streams) by having it follow the user to any device. A specific application for health is an event driven interactive medicine cabinet.",,true,,,"undergrad-edu: 
last-name: Wetzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Michael
email: 

undergrad-edu: 
last-name: Wetzer
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder and CEO
first-name: Michael
email: 
",,"Self Management tools , Data Utility Layer, "
CITIUSTECH,www.citiustech.com,"CITIUSTECH is a health care consulting and software engineering services firm. CITIUSTECH offers disease management software, cloud computing architecture for health care ISVs as well as mobile solutions such as phone based clinical data viewer applications and consumer health integration devices. ",,false,,,"undergrad-edu: 
last-name: KOLLAIKAL
founder: false
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Imaging Series Architect
first-name: PRASANTH
email: 
",,"Data Utility Layer, B2B Decision Support Analytics, B2B--Administrative Tools, B2B--Clinician Workflow, Consultant/Tech Services, "
Biscom,www.biscomdeliveryserver.com,"Biscom Delivery Server (BDS) is an enterprise secure file transfer (SFT) solution allowing users to send encrypted files, documents, images, and messages while maintaining a transaction and audit trail. The BDS platform facilitates HIPAA-compliant transfer of personal health information between hospitals, physicians, and insurance groups.",,false,,,"undergrad-edu: Stanford University
last-name: Ho
founder: false
other-edu: 
personnel: 
grad-edu: Harvard University
previous-title: vVault
current-title: Vice President of Internet Products
first-name: Bill
email: 
",,"Data Utility Layer, "
4Ptechnologies,www.4ptechnologies.com,"4P technologies offers a location-based, mobile application that provides patients in need of an urgent care visit, information about the next available appointment with their primary care physician or at the local urgent care center. Patients seeking ER services can further use the application to forward clinical information to participating ERs and to notify their primary physicians of the visit.NOTE: THIS DESCRIPTION BASED ON SUBMITTED INFORMATION, NO FURTHER INFORMATION IDENTIFIED ON 11/7 WEB SEARCH, WEBSITE NOT VERIFIED",,false,,,"undergrad-edu: 
last-name: Pan
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Wayne
email: 
",,"Provider Search, Data Utility Layer, Stealth/Not Launched, B2B--Clinician Workflow, B2B--Administrative Tools, "
M*Modal,www.mmodal.com,"M*Modal provides Speech Understanding software that converts physician dictations into written transcripts. Instead of direct transcription, the software parses out the meaning of the physician......s words, increasing accuracy of speech recognition and allowing for the coding of embedded medical facts such as vital signs, medications, allergies, and problems.   ",,false,,,"undergrad-edu: 
last-name: Douglas
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: PR representative
first-name: Emma
email: 
",,"Data Utility Layer, B2B--Administrative Tools, B2B--Clinician Workflow, "
Cerner Corporation,www.cerner.com,"Cerner Corporation provides software and service based health care solutions including the PowerChart EMR, point of care PHRs,intelligent medical devices, patient portals, and transactions services for medical offices.",,false,,"date-launched: 
product: 
description: The PHP aggregates health information from EMRs within the Cerner provider base with traditional PHR functionality (e.g. self-entry of data).
name: Personal Health Platform

date-launched: 
product: 
description: HealtheAthlete is an application that works with monitors tracking activity intensity.  Users can upload their steps, compare their steps to their friends and pro athletes, and challenge others in competitions.  
name: HealTheAthlete
","undergrad-edu: 
last-name: Burgess
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Marketing Manager
first-name: Amy
email: 
",,"Self Management tools , Data Utility Layer, B2B--Administrative Tools, B2B--Clinician Workflow, B2B--Revenue Collection , "
Viewics,www.viewics.com,"Viewics health care-focused analytics solutions provide organizations tools to enhance operational, clinical and financial outcomes.  Viewics uses cloud computing and a Software-as-a-Service delivery model in providing its proprietary data federation and analytics technologies.",,false,,,"undergrad-edu: University of California, San Diego
last-name: Kuruvilla
founder: true
other-edu: 
personnel: 
grad-edu: University of California, Berkeley
previous-title: 
current-title: Co-Founder
first-name: Tim
email: 
",,"Data Utility Layer, B2B Decision Support Analytics, "
Apixio,www.apixio.com,"Apixio provides a browser and smartphone supported search engine allowing providers to search multiple EMR systems and identify relevant labs, studies, medications and progress notes given a patient......s current clinical context. The Apixio Search Portal can be embedded into third party medical software. Alternatively, EMRs generating Continuity of Care Documents can transfer data to Apixio Search Portal enabled servers.",,false,,,"undergrad-edu: 
last-name: Rogers
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Chief Scientist
first-name: Bob
email: 
",,"Data Utility Layer, B2B--Clinician Workflow, "
